"Noun","High","Tall","c","d","GStat","Association"
"man",3,182,39671,1538,1146.53650773315,"tall"
"building",26,82,39648,1638,408.350584997293,"tall"
"tree",26,73,39648,1647,355.522865500568,"tall"
"boy",0,40,39674,1680,255.363795457773,"tall"
"glass",2,39,39672,1681,233.141096515712,"tall"
"woman",3,38,39671,1682,221.337027650028,"tall"
"ship",0,33,39674,1687,210.544481854899,"tall"
"girl",0,32,39674,1688,204.146277120271,"tall"
"figure",93,62,39581,1658,195.580126045562,"tall"
"chimney",8,28,39666,1692,141.094247265441,"tall"
"order",176,62,39498,1658,138.006783395678,"tall"
"dark",3,23,39671,1697,128.268193810387,"tall"
"grass",5,24,39669,1696,126.757923691218,"tall"
"tale",1,20,39673,1700,119.499528890202,"tall"
"window",41,34,39633,1686,117.040450085056,"tall"
"story",0,18,39674,1702,114.690423779762,"tall"
"tower",24,24,39650,1696,88.4692360357471,"tall"
"plant",28,24,39646,1696,83.5671494855209,"tall"
"person",0,13,39674,1707,82.7955241037745,"tall"
"nave",0,9,39674,1711,57.2998281660671,"tall"
"house",26,17,39648,1703,52.7824721078181,"tall"
"pine",0,8,39674,1712,50.9287073397634,"tall"
"player",0,8,39674,1712,50.9287073397634,"tall"
"poppy",0,8,39674,1712,50.9287073397634,"tall"
"mast",1,9,39673,1711,50.8826146103934,"tall"
"people",2,9,39672,1711,47.0376571873546,"tall"
"hat",5,9,39669,1711,39.4728948576892,"tall"
"guy",0,6,39674,1714,38.1898247028882,"tall"
"herb",0,6,39674,1714,38.1898247028882,"tall"
"hierarchy",0,6,39674,1714,38.1898247028882,"tall"
"lady",0,6,39674,1714,38.1898247028882,"tall"
"rye",0,6,39674,1714,38.1898247028882,"tall"
"shrub",0,6,39674,1714,38.1898247028882,"tall"
"stem",2,7,39672,1713,35.1930820446194,"tall"
"column",5,8,39669,1712,34.0279598865619,"tall"
"reed",0,5,39674,1715,31.8220615315046,"tall"
"stack",5,7,39669,1713,28.6808017173664,"tall"
"frame",3,6,39671,1714,26.9863486031673,"tall"
"bamboo",1,5,39673,1715,26.4999662370093,"tall"
"pea",1,5,39673,1715,26.4999662370093,"tall"
"chap",0,4,39674,1716,25.4554162189279,"tall"
"fir",0,4,39674,1716,25.4554162189279,"tall"
"fridge",0,4,39674,1716,25.4554162189279,"tall"
"opponent",0,4,39674,1716,25.4554162189279,"tall"
"organisation",0,4,39674,1716,25.4554162189279,"tall"
"stone",37,12,39637,1708,24.9877335864868,"tall"
"crop",2,5,39672,1715,23.6155678040583,"tall"
"spire",5,6,39669,1714,23.4545967786954,"tall"
"red",6,6,39668,1714,22.0618690203411,"tall"
"block",3,5,39671,1715,21.4909736235938,"tall"
"beech",1,4,39673,1716,20.5360795174655,"tall"
"englishman",1,4,39673,1716,20.5360795174655,"tall"
"bloke",0,3,39674,1717,19.0898880867174,"tall"
"candle",0,3,39674,1717,19.0898880867174,"tall"
"cypress",0,3,39674,1717,19.0898880867174,"tall"
"dancer",0,3,39674,1717,19.0898880867174,"tall"
"fount",0,3,39674,1717,19.0898880867174,"tall"
"lance",0,3,39674,1717,19.0898880867174,"tall"
"negro",0,3,39674,1717,19.0898880867174,"tall"
"palm",0,3,39674,1717,19.0898880867174,"tall"
"perennial",0,3,39674,1717,19.0898880867174,"tall"
"rangy",0,3,39674,1717,19.0898880867174,"tall"
"sash-window",0,3,39674,1717,19.0898880867174,"tall"
"silk",0,3,39674,1717,19.0898880867174,"tall"
"son",0,3,39674,1717,19.0898880867174,"tall"
"weed",2,4,39672,1716,17.986623357327,"tall"
"stool",27,8,39647,1712,15.5826752029636,"tall"
"container",1,3,39673,1717,14.6759427845456,"tall"
"spike",1,3,39673,1717,14.6759427845456,"tall"
"forest",9,5,39665,1715,14.3347059361155,"tall"
"american",0,2,39674,1718,12.7254764572587,"tall"
"assistant",0,2,39674,1718,12.7254764572587,"tall"
"batsman",0,2,39674,1718,12.7254764572587,"tall"
"book",0,2,39674,1718,12.7254764572587,"tall"
"bottle",0,2,39674,1718,12.7254764572587,"tall"
"buttress",0,2,39674,1718,12.7254764572587,"tall"
"cage",0,2,39674,1718,12.7254764572587,"tall"
"coconut",0,2,39674,1718,12.7254764572587,"tall"
"defender",0,2,39674,1718,12.7254764572587,"tall"
"eagle",0,2,39674,1718,12.7254764572587,"tall"
"earthenware",0,2,39674,1718,12.7254764572587,"tall"
"evergreen",0,2,39674,1718,12.7254764572587,"tall"
"factory",0,2,39674,1718,12.7254764572587,"tall"
"fellow",0,2,39674,1718,12.7254764572587,"tall"
"flute",0,2,39674,1718,12.7254764572587,"tall"
"friar",0,2,39674,1718,12.7254764572587,"tall"
"friend",0,2,39674,1718,12.7254764572587,"tall"
"heavy-set",0,2,39674,1718,12.7254764572587,"tall"
"hospital",0,2,39674,1718,12.7254764572587,"tall"
"jug",0,2,39674,1718,12.7254764572587,"tall"
"litho",0,2,39674,1718,12.7254764572587,"tall"
"mahogany",0,2,39674,1718,12.7254764572587,"tall"
"mirror",0,2,39674,1718,12.7254764572587,"tall"
"negress",0,2,39674,1718,12.7254764572587,"tall"
"occupant",0,2,39674,1718,12.7254764572587,"tall"
"origami",0,2,39674,1718,12.7254764572587,"tall"
"parent",0,2,39674,1718,12.7254764572587,"tall"
"permanente",0,2,39674,1718,12.7254764572587,"tall"
"plume",0,2,39674,1718,12.7254764572587,"tall"
"poplar",0,2,39674,1718,12.7254764572587,"tall"
"porter",0,2,39674,1718,12.7254764572587,"tall"
"refrigerator",0,2,39674,1718,12.7254764572587,"tall"
"rugose",0,2,39674,1718,12.7254764572587,"tall"
"shadow",0,2,39674,1718,12.7254764572587,"tall"
"shape",0,2,39674,1718,12.7254764572587,"tall"
"silhouette",0,2,39674,1718,12.7254764572587,"tall"
"specimen",0,2,39674,1718,12.7254764572587,"tall"
"stalk",0,2,39674,1718,12.7254764572587,"tall"
"sycamore",0,2,39674,1718,12.7254764572587,"tall"
"warehouse",0,2,39674,1718,12.7254764572587,"tall"
"warrior",0,2,39674,1718,12.7254764572587,"tall"
"west",0,2,39674,1718,12.7254764572587,"tall"
"variety",2,3,39672,1717,12.5292452174484,"tall"
"youth",6,4,39668,1716,12.5033394358743,"tall"
"screen",4,3,39670,1717,9.86813058803474,"tall"
"horse",18,5,39656,1715,9.26091551272018,"tall"
"bush",1,2,39673,1718,8.99117562195014,"tall"
"commodity",1,2,39673,1718,8.99117562195014,"tall"
"display",1,2,39673,1718,8.99117562195014,"tall"
"feather",1,2,39673,1718,8.99117562195014,"tall"
"forward",1,2,39673,1718,8.99117562195014,"tall"
"grassland",1,2,39673,1718,8.99117562195014,"tall"
"heap",1,2,39673,1718,8.99117562195014,"tall"
"pillar",1,2,39673,1718,8.99117562195014,"tall"
"puppet",1,2,39673,1718,8.99117562195014,"tall"
"rose",1,2,39673,1718,8.99117562195014,"tall"
"sash",1,2,39673,1718,8.99117562195014,"tall"
"spine",1,2,39673,1718,8.99117562195014,"tall"
"steeple",1,2,39673,1718,8.99117562195014,"tall"
"child",5,3,39669,1717,8.92857646377588,"tall"
"field",5,3,39669,1717,8.92857646377588,"tall"
"one",19,5,39655,1715,8.86704034132741,"tall"
"hedge",20,5,39654,1715,8.49512160774274,"tall"
"side",21,5,39653,1715,8.14322532644507,"tall"
"iron",7,3,39667,1717,7.46579694929675,"tall"
"structure",7,3,39667,1717,7.46579694929675,"tall"
"pier",2,2,39672,1718,7.34986945413389,"tall"
"32-year-old",0,1,39674,1719,6.36218065369269,"tall"
"adolescent",0,1,39674,1719,6.36218065369269,"tall"
"african",0,1,39674,1719,6.36218065369269,"tall"
"ageratum",0,1,39674,1719,6.36218065369269,"tall"
"ainley",0,1,39674,1719,6.36218065369269,"tall"
"aisle",0,1,39674,1719,6.36218065369269,"tall"
"arcading",0,1,39674,1719,6.36218065369269,"tall"
"archway",0,1,39674,1719,6.36218065369269,"tall"
"artist",0,1,39674,1719,6.36218065369269,"tall"
"ascender",0,1,39674,1719,6.36218065369269,"tall"
"australian",0,1,39674,1719,6.36218065369269,"tall"
"austrian",0,1,39674,1719,6.36218065369269,"tall"
"bean",0,1,39674,1719,6.36218065369269,"tall"
"beauty",0,1,39674,1719,6.36218065369269,"tall"
"beaver",0,1,39674,1719,6.36218065369269,"tall"
"bell",0,1,39674,1719,6.36218065369269,"tall"
"bezel",0,1,39674,1719,6.36218065369269,"tall"
"blonde",0,1,39674,1719,6.36218065369269,"tall"
"bodyguard",0,1,39674,1719,6.36218065369269,"tall"
"boxer",0,1,39674,1719,6.36218065369269,"tall"
"bracken",0,1,39674,1719,6.36218065369269,"tall"
"breed",0,1,39674,1719,6.36218065369269,"tall"
"brother",0,1,39674,1719,6.36218065369269,"tall"
"bulb",0,1,39674,1719,6.36218065369269,"tall"
"bully",0,1,39674,1719,6.36218065369269,"tall"
"bulrush",0,1,39674,1719,6.36218065369269,"tall"
"cabinet",0,1,39674,1719,6.36218065369269,"tall"
"cactus",0,1,39674,1719,6.36218065369269,"tall"
"cake",0,1,39674,1719,6.36218065369269,"tall"
"campanile",0,1,39674,1719,6.36218065369269,"tall"
"campanula",0,1,39674,1719,6.36218065369269,"tall"
"canary",0,1,39674,1719,6.36218065369269,"tall"
"candlestick",0,1,39674,1719,6.36218065369269,"tall"
"cane",0,1,39674,1719,6.36218065369269,"tall"
"captain",0,1,39674,1719,6.36218065369269,"tall"
"cathedral",0,1,39674,1719,6.36218065369269,"tall"
"chest",0,1,39674,1719,6.36218065369269,"tall"
"chestnut",0,1,39674,1719,6.36218065369269,"tall"
"claustrophobic",0,1,39674,1719,6.36218065369269,"tall"
"clothes",0,1,39674,1719,6.36218065369269,"tall"
"clump",0,1,39674,1719,6.36218065369269,"tall"
"coke",0,1,39674,1719,6.36218065369269,"tall"
"companion",0,1,39674,1719,6.36218065369269,"tall"
"cone",0,1,39674,1719,6.36218065369269,"tall"
"conifer",0,1,39674,1719,6.36218065369269,"tall"
"cop",0,1,39674,1719,6.36218065369269,"tall"
"crane",0,1,39674,1719,6.36218065369269,"tall"
"creature",0,1,39674,1719,6.36218065369269,"tall"
"crumbling",0,1,39674,1719,6.36218065369269,"tall"
"crystal",0,1,39674,1719,6.36218065369269,"tall"
"cylinder",0,1,39674,1719,6.36218065369269,"tall"
"cylindro-conical",0,1,39674,1719,6.36218065369269,"tall"
"da",0,1,39674,1719,6.36218065369269,"tall"
"daffodil",0,1,39674,1719,6.36218065369269,"tall"
"dane",0,1,39674,1719,6.36218065369269,"tall"
"dark-faced",0,1,39674,1719,6.36218065369269,"tall"
"dark-green",0,1,39674,1719,6.36218065369269,"tall"
"davenport",0,1,39674,1719,6.36218065369269,"tall"
"decorum",0,1,39674,1719,6.36218065369269,"tall"
"diamondwood",0,1,39674,1719,6.36218065369269,"tall"
"doctor",0,1,39674,1719,6.36218065369269,"tall"
"dormer",0,1,39674,1719,6.36218065369269,"tall"
"dresser",0,1,39674,1719,6.36218065369269,"tall"
"driver",0,1,39674,1719,6.36218065369269,"tall"
"egret",0,1,39674,1719,6.36218065369269,"tall"
"elder",0,1,39674,1719,6.36218065369269,"tall"
"elm",0,1,39674,1719,6.36218065369269,"tall"
"endocrine",0,1,39674,1719,6.36218065369269,"tall"
"espalier",0,1,39674,1719,6.36218065369269,"tall"
"eucalypt",0,1,39674,1719,6.36218065369269,"tall"
"eucalypti",0,1,39674,1719,6.36218065369269,"tall"
"eucalyptus",0,1,39674,1719,6.36218065369269,"tall"
"façade",0,1,39674,1719,6.36218065369269,"tall"
"finn",0,1,39674,1719,6.36218065369269,"tall"
"firebrand",0,1,39674,1719,6.36218065369269,"tall"
"flipper",0,1,39674,1719,6.36218065369269,"tall"
"flowering",0,1,39674,1719,6.36218065369269,"tall"
"forget-me-not",0,1,39674,1719,6.36218065369269,"tall"
"forsythia",0,1,39674,1719,6.36218065369269,"tall"
"fourteen-year-old",0,1,39674,1719,6.36218065369269,"tall"
"foxglove",0,1,39674,1719,6.36218065369269,"tall"
"french-canadian",0,1,39674,1719,6.36218065369269,"tall"
"frond",0,1,39674,1719,6.36218065369269,"tall"
"funnel",0,1,39674,1719,6.36218065369269,"tall"
"gentleman",0,1,39674,1719,6.36218065369269,"tall"
"giant",0,1,39674,1719,6.36218065369269,"tall"
"gilt",0,1,39674,1719,6.36218065369269,"tall"
"go",0,1,39674,1719,6.36218065369269,"tall"
"golfing",0,1,39674,1719,6.36218065369269,"tall"
"grace",0,1,39674,1719,6.36218065369269,"tall"
"green-and-cream",0,1,39674,1719,6.36218065369269,"tall"
"grey-and-brick",0,1,39674,1719,6.36218065369269,"tall"
"handpump",0,1,39674,1719,6.36218065369269,"tall"
"hard-faced",0,1,39674,1719,6.36218065369269,"tall"
"heavy",0,1,39674,1719,6.36218065369269,"tall"
"hedging",0,1,39674,1719,6.36218065369269,"tall"
"helm",0,1,39674,1719,6.36218065369269,"tall"
"hennin",0,1,39674,1719,6.36218065369269,"tall"
"hitch",0,1,39674,1719,6.36218065369269,"tall"
"hood",0,1,39674,1719,6.36218065369269,"tall"
"housemaid",0,1,39674,1719,6.36218065369269,"tall"
"humanoid",0,1,39674,1719,6.36218065369269,"tall"
"hussar",0,1,39674,1719,6.36218065369269,"tall"
"ice",0,1,39674,1719,6.36218065369269,"tall"
"ironwork",0,1,39674,1719,6.36218065369269,"tall"
"jasmine",0,1,39674,1719,6.36218065369269,"tall"
"juniper",0,1,39674,1719,6.36218065369269,"tall"
"kirala",0,1,39674,1719,6.36218065369269,"tall"
"lantern",0,1,39674,1719,6.36218065369269,"tall"
"larch",0,1,39674,1719,6.36218065369269,"tall"
"lassie",0,1,39674,1719,6.36218065369269,"tall"
"length",0,1,39674,1719,6.36218065369269,"tall"
"lesbian",0,1,39674,1719,6.36218065369269,"tall"
"lily",0,1,39674,1719,6.36218065369269,"tall"
"limb",0,1,39674,1719,6.36218065369269,"tall"
"limerick",0,1,39674,1719,6.36218065369269,"tall"
"loaf",0,1,39674,1719,6.36218065369269,"tall"
"lochaber",0,1,39674,1719,6.36218065369269,"tall"
"lodging",0,1,39674,1719,6.36218065369269,"tall"
"loretta",0,1,39674,1719,6.36218065369269,"tall"
"lotus",0,1,39674,1719,6.36218065369269,"tall"
"lupin",0,1,39674,1719,6.36218065369269,"tall"
"major",0,1,39674,1719,6.36218065369269,"tall"
"mansion",0,1,39674,1719,6.36218065369269,"tall"
"marsh",0,1,39674,1719,6.36218065369269,"tall"
"mathematician",0,1,39674,1719,6.36218065369269,"tall"
"mestizo",0,1,39674,1719,6.36218065369269,"tall"
"middle-jumper",0,1,39674,1719,6.36218065369269,"tall"
"mimosa",0,1,39674,1719,6.36218065369269,"tall"
"mobile",0,1,39674,1719,6.36218065369269,"tall"
"moctar",0,1,39674,1719,6.36218065369269,"tall"
"mother",0,1,39674,1719,6.36218065369269,"tall"
"mould",0,1,39674,1719,6.36218065369269,"tall"
"mount",0,1,39674,1719,6.36218065369269,"tall"
"mp",0,1,39674,1719,6.36218065369269,"tall"
"mushroom",0,1,39674,1719,6.36218065369269,"tall"
"narrow-based",0,1,39674,1719,6.36218065369269,"tall"
"nich",0,1,39674,1719,6.36218065369269,"tall"
"nubian",0,1,39674,1719,6.36218065369269,"tall"
"nueva",0,1,39674,1719,6.36218065369269,"tall"
"obelisk",0,1,39674,1719,6.36218065369269,"tall"
"oblong",0,1,39674,1719,6.36218065369269,"tall"
"observation",0,1,39674,1719,6.36218065369269,"tall"
"obstacle",0,1,39674,1719,6.36218065369269,"tall"
"ogival",0,1,39674,1719,6.36218065369269,"tall"
"olive",0,1,39674,1719,6.36218065369269,"tall"
"other",0,1,39674,1719,6.36218065369269,"tall"
"outhouse",0,1,39674,1719,6.36218065369269,"tall"
"palace",0,1,39674,1719,6.36218065369269,"tall"
"palestinian",0,1,39674,1719,6.36218065369269,"tall"
"parson",0,1,39674,1719,6.36218065369269,"tall"
"perry",0,1,39674,1719,6.36218065369269,"tall"
"pink",0,1,39674,1719,6.36218065369269,"tall"
"plain-clothe",0,1,39674,1719,6.36218065369269,"tall"
"pointy-roofed",0,1,39674,1719,6.36218065369269,"tall"
"policeman",0,1,39674,1719,6.36218065369269,"tall"
"prefect",0,1,39674,1719,6.36218065369269,"tall"
"purple-headed",0,1,39674,1719,6.36218065369269,"tall"
"ramp",0,1,39674,1719,6.36218065369269,"tall"
"rectangle",0,1,39674,1719,6.36218065369269,"tall"
"red-brick",0,1,39674,1719,6.36218065369269,"tall"
"redbrick",0,1,39674,1719,6.36218065369269,"tall"
"redhead",0,1,39674,1719,6.36218065369269,"tall"
"redwood",0,1,39674,1719,6.36218065369269,"tall"
"rig",0,1,39674,1719,6.36218065369269,"tall"
"rioter",0,1,39674,1719,6.36218065369269,"tall"
"riverside",0,1,39674,1719,6.36218065369269,"tall"
"robodoc",0,1,39674,1719,6.36218065369269,"tall"
"sack",0,1,39674,1719,6.36218065369269,"tall"
"schoolgirl",0,1,39674,1719,6.36218065369269,"tall"
"sconce",0,1,39674,1719,6.36218065369269,"tall"
"scotch",0,1,39674,1719,6.36218065369269,"tall"
"scotsman",0,1,39674,1719,6.36218065369269,"tall"
"seamer",0,1,39674,1719,6.36218065369269,"tall"
"sebil",0,1,39674,1719,6.36218065369269,"tall"
"sedge",0,1,39674,1719,6.36218065369269,"tall"
"senator",0,1,39674,1719,6.36218065369269,"tall"
"serious-faced",0,1,39674,1719,6.36218065369269,"tall"
"set",0,1,39674,1719,6.36218065369269,"tall"
"sister",0,1,39674,1719,6.36218065369269,"tall"
"size",0,1,39674,1719,6.36218065369269,"tall"
"slanting",0,1,39674,1719,6.36218065369269,"tall"
"slimness",0,1,39674,1719,6.36218065369269,"tall"
"sodger",0,1,39674,1719,6.36218065369269,"tall"
"soft-spoken",0,1,39674,1719,6.36218065369269,"tall"
"soldier",0,1,39674,1719,6.36218065369269,"tall"
"spare-looking",0,1,39674,1719,6.36218065369269,"tall"
"speaker",0,1,39674,1719,6.36218065369269,"tall"
"spear",0,1,39674,1719,6.36218065369269,"tall"
"specialist",0,1,39674,1719,6.36218065369269,"tall"
"spoke",0,1,39674,1719,6.36218065369269,"tall"
"spyglass",0,1,39674,1719,6.36218065369269,"tall"
"stockbroker",0,1,39674,1719,6.36218065369269,"tall"
"stoic",0,1,39674,1719,6.36218065369269,"tall"
"stop-motion",0,1,39674,1719,6.36218065369269,"tall"
"storeroom",0,1,39674,1719,6.36218065369269,"tall"
"stout",0,1,39674,1719,6.36218065369269,"tall"
"striker",0,1,39674,1719,6.36218065369269,"tall"
"student",0,1,39674,1719,6.36218065369269,"tall"
"stuntman",0,1,39674,1719,6.36218065369269,"tall"
"sunflower",0,1,39674,1719,6.36218065369269,"tall"
"teenager",0,1,39674,1719,6.36218065369269,"tall"
"tester",0,1,39674,1719,6.36218065369269,"tall"
"texan",0,1,39674,1719,6.36218065369269,"tall"
"thigh",0,1,39674,1719,6.36218065369269,"tall"
"thistle",0,1,39674,1719,6.36218065369269,"tall"
"tin",0,1,39674,1719,6.36218065369269,"tall"
"titan",0,1,39674,1719,6.36218065369269,"tall"
"tithonia",0,1,39674,1719,6.36218065369269,"tall"
"toadstool",0,1,39674,1719,6.36218065369269,"tall"
"tomato",0,1,39674,1719,6.36218065369269,"tall"
"toy",0,1,39674,1719,6.36218065369269,"tall"
"tramp",0,1,39674,1719,6.36218065369269,"tall"
"transept",0,1,39674,1719,6.36218065369269,"tall"
"transvestite",0,1,39674,1719,6.36218065369269,"tall"
"trawlerman",0,1,39674,1719,6.36218065369269,"tall"
"tree-fern",0,1,39674,1719,6.36218065369269,"tall"
"trenchcoat",0,1,39674,1719,6.36218065369269,"tall"
"trophy",0,1,39674,1719,6.36218065369269,"tall"
"trunk",0,1,39674,1719,6.36218065369269,"tall"
"tuft",0,1,39674,1719,6.36218065369269,"tall"
"tulip",0,1,39674,1719,6.36218065369269,"tall"
"tumbler",0,1,39674,1719,6.36218065369269,"tall"
"turk",0,1,39674,1719,6.36218065369269,"tall"
"twin",0,1,39674,1719,6.36218065369269,"tall"
"uncle",0,1,39674,1719,6.36218065369269,"tall"
"vase",0,1,39674,1719,6.36218065369269,"tall"
"vegetation",0,1,39674,1719,6.36218065369269,"tall"
"watch-tower",0,1,39674,1719,6.36218065369269,"tall"
"wedding-cake",0,1,39674,1719,6.36218065369269,"tall"
"welshman",0,1,39674,1719,6.36218065369269,"tall"
"whiskery",0,1,39674,1719,6.36218065369269,"tall"
"whiskey",0,1,39674,1719,6.36218065369269,"tall"
"wig",0,1,39674,1719,6.36218065369269,"tall"
"windmill",0,1,39674,1719,6.36218065369269,"tall"
"wine",0,1,39674,1719,6.36218065369269,"tall"
"wisp",0,1,39674,1719,6.36218065369269,"tall"
"zimbabwean",0,1,39674,1719,6.36218065369269,"tall"
"type",9,3,39665,1717,6.35654260319324,"tall"
"ash",3,2,39671,1718,6.24971858794429,"tall"
"cupboard",3,2,39671,1718,6.24971858794429,"tall"
"italian",3,2,39671,1718,6.24971858794429,"tall"
"railing",3,2,39671,1718,6.24971858794429,"tall"
"stand",3,2,39671,1718,6.24971858794429,"tall"
"room",10,3,39664,1717,5.89203305184194,"tall"
"stance",4,2,39670,1718,5.42645569058073,"tall"
"tenement",4,2,39670,1718,5.42645569058073,"tall"
"drum",5,2,39669,1718,4.77364401475955,"tall"
"green",5,2,39669,1718,4.77364401475955,"tall"
"oak",5,2,39669,1718,4.77364401475955,"tall"
"animal",25,4,39649,1716,4.30421982797795,"tall"
"german",15,3,39659,1717,4.14094201935488,"tall"
"head",13,3,39661,1717,4.7491352616352,"tall"
"arch",7,2,39667,1718,3.78429804020479,"tall"
"agency",1,1,39673,1719,3.67442442443538,"tall"
"apse",1,1,39673,1719,3.67442442443538,"tall"
"barrel",1,1,39673,1719,3.67442442443538,"tall"
"bay",1,1,39673,1719,3.67442442443538,"tall"
"black",1,1,39673,1719,3.67442442443538,"tall"
"bookcase",1,1,39673,1719,3.67442442443538,"tall"
"castle",1,1,39673,1719,3.67442442443538,"tall"
"copper",1,1,39673,1719,3.67442442443538,"tall"
"dog",1,1,39673,1719,3.67442442443538,"tall"
"earth",1,1,39673,1719,3.67442442443538,"tall"
"egyptian",1,1,39673,1719,3.67442442443538,"tall"
"employer",1,1,39673,1719,3.67442442443538,"tall"
"example",1,1,39673,1719,3.67442442443538,"tall"
"fencing",1,1,39673,1719,3.67442442443538,"tall"
"fern",1,1,39673,1719,3.67442442443538,"tall"
"flagpole",1,1,39673,1719,3.67442442443538,"tall"
"french",1,1,39673,1719,3.67442442443538,"tall"
"hotel",1,1,39673,1719,3.67442442443538,"tall"
"jungle",1,1,39673,1719,3.67442442443538,"tall"
"kitchen",1,1,39673,1719,3.67442442443538,"tall"
"lamp",1,1,39673,1719,3.67442442443538,"tall"
"lancet",1,1,39673,1719,3.67442442443538,"tall"
"lime",1,1,39673,1719,3.67442442443538,"tall"
"mill",1,1,39673,1719,3.67442442443538,"tall"
"mini",1,1,39673,1719,3.67442442443538,"tall"
"monument",1,1,39673,1719,3.67442442443538,"tall"
"pyramid",1,1,39673,1719,3.67442442443538,"tall"
"skyscraper",1,1,39673,1719,3.67442442443538,"tall"
"stanchion",1,1,39673,1719,3.67442442443538,"tall"
"statue",1,1,39673,1719,3.67442442443538,"tall"
"step-ladder",1,1,39673,1719,3.67442442443538,"tall"
"stove",1,1,39673,1719,3.67442442443538,"tall"
"strip",1,1,39673,1719,3.67442442443538,"tall"
"walking",1,1,39673,1719,3.67442442443538,"tall"
"writing",1,1,39673,1719,3.67442442443538,"tall"
"cliff",29,4,39645,1716,3.53621763243462,"tall"
"user",8,2,39666,1718,3.39575997615846,"tall"
"thing",30,4,39644,1716,3.36663396462717,"tall"
"standing",31,4,39643,1716,3.20489939447844,"tall"
"human",9,2,39665,1718,3.05754447647831,"tall"
"waterfall",9,2,39665,1718,3.05754447647831,"tall"
"post",11,2,39663,1718,2.49581890712849,"tall"
"church",69,3,39605,1717,2.38264779306371e-05,"tall"
"body",24,3,39650,1717,2.28719282499896,"tall"
"aspect",3,1,39671,1719,2.11800325659016,"tall"
"bird",3,1,39671,1719,2.11800325659016,"tall"
"bit",3,1,39671,1719,2.11800325659016,"tall"
"gold",3,1,39671,1719,2.11800325659016,"tall"
"indifference",3,1,39671,1719,2.11800325659016,"tall"
"rear",3,1,39671,1719,2.11800325659016,"tall"
"silver",3,1,39671,1719,2.11800325659016,"tall"
"species",3,1,39671,1719,2.11800325659016,"tall"
"cairn",2,1,39672,1719,2.7127627234909,"tall"
"car",2,1,39672,1719,2.7127627234909,"tall"
"card",2,1,39672,1719,2.7127627234909,"tall"
"carriage",2,1,39672,1719,2.7127627234909,"tall"
"cupola",2,1,39672,1719,2.7127627234909,"tall"
"discretion",2,1,39672,1719,2.7127627234909,"tall"
"drink",2,1,39672,1719,2.7127627234909,"tall"
"gable",2,1,39672,1719,2.7127627234909,"tall"
"hazel",2,1,39672,1719,2.7127627234909,"tall"
"ladder",2,1,39672,1719,2.7127627234909,"tall"
"member",2,1,39672,1719,2.7127627234909,"tall"
"metal",2,1,39672,1719,2.7127627234909,"tall"
"object",2,1,39672,1719,2.7127627234909,"tall"
"pole",2,1,39672,1719,2.7127627234909,"tall"
"servant",2,1,39672,1719,2.7127627234909,"tall"
"sort",2,1,39672,1719,2.7127627234909,"tall"
"concrete",4,1,39670,1719,1.69749895224869,"tall"
"space",4,1,39670,1719,1.69749895224869,"tall"
"storage",4,1,39670,1719,1.69749895224869,"tall"
"town",4,1,39670,1719,1.69749895224869,"tall"
"brick",15,2,39659,1718,1.68229988432777,"tall"
"fat",31,3,39643,1717,1.42403722518978,"tall"
"adult",5,1,39669,1719,1.37962954924607,"tall"
"dome",5,1,39669,1719,1.37962954924607,"tall"
"dune",5,1,39669,1719,1.37962954924607,"tall"
"engine",5,1,39669,1719,1.37962954924607,"tall"
"shutter",5,1,39669,1719,1.37962954924607,"tall"
"back",6,1,39668,1719,1.12957856163123,"tall"
"constable",6,1,39668,1719,1.12957856163123,"tall"
"pile",6,1,39668,1719,1.12957856163123,"tall"
"wave",6,1,39668,1719,1.12957856163123,"tall"
"mountain",146,9,39528,1711,0.952435372338799,"tall"
"claim",7,1,39667,1719,0.927729493704183,"tall"
"staff",21,2,39653,1718,0.916180843783295,"tall"
"collar",17,1,39657,1719,0.0804882482778293,"tall"
"unit",17,1,39657,1719,0.0804882482778293,"tall"
"individual",9,1,39665,1719,0.624089001055983,"tall"
"job",9,1,39665,1719,0.624089001055983,"tall"
"range",9,1,39665,1719,0.624089001055983,"tall"
"rock",26,2,39648,1718,0.520701433141165,"tall"
"sheriff",39,2,39635,1718,0.0510983515549438,"tall"
"clock",10,1,39664,1719,0.508605666312713,"tall"
"gearing",10,1,39664,1719,0.508605666312713,"tall"
"plane",28,2,39646,1718,0.404423013820962,"tall"
"surface",13,1,39661,1719,0.260244457781523,"tall"
"top",13,1,39661,1719,0.260244457781523,"tall"
"chair",52,3,39622,1717,0.213297929895436,"tall"
"roof",14,1,39660,1719,0.202125307044818,"tall"
"boot",15,1,39659,1719,0.153554845129061,"tall"
"ceiling",45,2,39629,1718,0.00117552738577104,"tall"
"general",8,1,39666,1719,0.76192149901229,"tall"
"net",8,1,39666,1719,0.76192149901229,"tall"
"level",2741,0,36933,1720,240.898068777805,"high"
"education",2499,0,37175,1720,218.937166532595,"high"
"court",1863,0,37811,1720,161.881473791796,"high"
"quality",1079,0,38595,1720,92.8267037555495,"high"
"standard",1163,1,38511,1719,90.346269392962,"high"
"rate",922,0,38752,1720,79.1632050127164,"high"
"proportion",875,0,38799,1720,75.0833927577266,"high"
"street",810,1,38864,1719,60.3764152465197,"high"
"school",676,0,38998,1720,57.8627173034569,"high"
"price",642,0,39032,1720,54.9290960643995,"high"
