"Lemma","Wordform","TokenID","FileID","Genre"
"champion-ship","championships",100006792,"K2U","newsp"
"champion-ship","Championship",100006914,"K2U","newsp"
"champion-ship","championship",100006977,"K2U","newsp"
"champion-ship","championship",100007226,"K2U","newsp"
"champion-ship","championship",100007246,"K2U","newsp"
"champion-ship","championship",100007320,"K2U","newsp"
"champion-ship","championships",100007333,"K2U","newsp"
"sponsor-ship","sponsorship",100007484,"K2U","newsp"
"dealer-ship","dealership",100010696,"K2U","newsp"
"partner-ship","partnership",100011437,"K2U","newsp"
"friend-ship","friendships",100013789,"K2U","newsp"
"sponsor-ship","sponsorship",100014461,"K2U","newsp"
"champion-ship","Championships",100014669,"K2U","newsp"
"champion-ship","Championships",100014830,"K2U","newsp"
"champion-ship","championship",100015032,"K2U","newsp"
"champion-ship","Championship",100015194,"K2U","newsp"
"member-ship","membership",100015842,"K2U","newsp"
"sponsor-ship","sponsorship",100019871,"K2U","newsp"
"sponsor-ship","sponsorship",100020009,"K2U","newsp"
"relation-ship","relationships",100021034,"K2U","newsp"
"fellow-ship","Fellowship",100021317,"K2U","newsp"
"relation-ship","relationships",100023706,"K2U","newsp"
"relation-ship","relationships",100025045,"K2V","newsp"
"town-ship","township",100037142,"K2W","newsp"
"town-ship","township",100037211,"K2W","newsp"
"leader-ship","leadership",100040149,"K2W","newsp"
"leader-ship","leadership",100040163,"K2W","newsp"
"relation-ship","relationship",100045281,"K2W","newsp"
"friend-ship","friendships",100045481,"K2W","newsp"
"friend-ship","friendship",100045626,"K2W","newsp"
"member-ship","Membership",100047192,"K2W","newsp"
"leader-ship","leadership",100047519,"K2W","newsp"
"craft(s)man-ship","craftsmanship",100051624,"K2W","newsp"
"member-ship","membership",100052732,"K2W","newsp"
"member-ship","membership",100052773,"K2W","newsp"
"leader-ship","leadership",100055357,"K2W","newsp"
"fellow-ship","Fellowship",100063668,"K2W","newsp"
"friend-ship","friendship",100065137,"K2W","newsp"
"dealer-ship","dealership",100065290,"K2W","newsp"
"member-ship","membership",100071702,"K2W","newsp"
"friend-ship","friendship",100076390,"K2Y","newsp"
"friend-ship","friendship",100079546,"K2Y","newsp"
"relation-ship","relationship",100080326,"K2Y","newsp"
"relation-ship","relationship",100082883,"K2Y","newsp"
"partner-ship","partnership",100084513,"K31","newsp"
"partner-ship","partnership",100084535,"K31","newsp"
"champion-ship","championships",100084613,"K31","newsp"
"premier-ship","Premiership",100091088,"K32","newsp"
"champion-ship","championships",100097395,"K32","newsp"
"champion-ship","championship",100097734,"K32","newsp"
"champion-ship","Championships",100100429,"K32","newsp"
"champion-ship","Championships",100100648,"K32","newsp"
"champion-ship","Championships",100100721,"K32","newsp"
"champion-ship","Championships",100101483,"K32","newsp"
"champion-ship","championship",100101534,"K32","newsp"
"champion-ship","Championships",100101638,"K32","newsp"
"champion-ship","championships",100101660,"K32","newsp"
"champion-ship","championship",100101956,"K32","newsp"
"champion-ship","championships",100102672,"K32","newsp"
"champion-ship","championship",100103400,"K32","newsp"
"champion-ship","championship",100103405,"K32","newsp"
"champion-ship","championship",100103569,"K32","newsp"
"champion-ship","championship",100103696,"K32","newsp"
"champion-ship","championships",100104325,"K32","newsp"
"premier-ship","Premiership",100105100,"K32","newsp"
"premier-ship","Premiership",100105118,"K32","newsp"
"champion-ship","championship",100106889,"K32","newsp"
"champion-ship","championship",100107241,"K32","newsp"
"champion-ship","championship",100107761,"K32","newsp"
"champion-ship","Championships",100108233,"K32","newsp"
"champion-ship","championship",100108327,"K32","newsp"
"champion-ship","championships",100108338,"K32","newsp"
"champion-ship","championships",100108802,"K32","newsp"
"champion-ship","championship",100109192,"K32","newsp"
"relation-ship","relationship",100112316,"K32","newsp"
"champion-ship","championship",100118459,"K32","newsp"
"champion-ship","championships",100118529,"K32","newsp"
"champion-ship","championships",100118553,"K32","newsp"
"champion-ship","championship",100118768,"K32","newsp"
"champion-ship","Championships",100119070,"K32","newsp"
"champion-ship","championship",100119090,"K32","newsp"
"champion-ship","championships",100120949,"K32","newsp"
"leader-ship","leadership",100122414,"K32","newsp"
"champion-ship","Championship",100123356,"K32","newsp"
"champion-ship","championship",100123390,"K32","newsp"
"champion-ship","championship",100123598,"K32","newsp"
"champion-ship","championships",100124351,"K32","newsp"
"champion-ship","Championship",100124442,"K32","newsp"
"champion-ship","Championship",100126217,"K32","newsp"
"champion-ship","championship",100126959,"K32","newsp"
"champion-ship","championships",100127188,"K32","newsp"
"champion-ship","championships",100127234,"K32","newsp"
"champion-ship","championships",100129580,"K32","newsp"
"champion-ship","championship",100129735,"K32","newsp"
"champion-ship","Championships",100130679,"K32","newsp"
"champion-ship","Championship",100130939,"K32","newsp"
"champion-ship","Championships",100131194,"K32","newsp"
"sponsor-ship","sponsorship",100131255,"K32","newsp"
"champion-ship","championship",100137596,"K32","newsp"
"champion-ship","championship",100138119,"K32","newsp"
"champion-ship","championship",100138268,"K32","newsp"
"champion-ship","championship",100140471,"K32","newsp"
"champion-ship","championships",100140784,"K32","newsp"
"champion-ship","championships",100140910,"K32","newsp"
"champion-ship","championship",100141523,"K32","newsp"
"champion-ship","Championships",100141727,"K32","newsp"
"champion-ship","championship",100143482,"K32","newsp"
"champion-ship","championship",100144746,"K32","newsp"
"champion-ship","championship",100144838,"K32","newsp"
"champion-ship","championship",100145173,"K32","newsp"
"champion-ship","championship",100145203,"K32","newsp"
"champion-ship","championship",100145573,"K32","newsp"
"champion-ship","championship",100145692,"K32","newsp"
"champion-ship","championship",100145758,"K32","newsp"
"champion-ship","championship",100146006,"K32","newsp"
"champion-ship","Championship",100149774,"K32","newsp"
"champion-ship","championship",100149914,"K32","newsp"
"champion-ship","championships",100149986,"K32","newsp"
"champion-ship","championship",100150511,"K32","newsp"
"champion-ship","championship",100150740,"K32","newsp"
"champion-ship","championship",100150782,"K32","newsp"
"champion-ship","Championship",100150896,"K32","newsp"
"champion-ship","Championship",100150929,"K32","newsp"
"leader-ship","leadership",100152348,"K32","newsp"
"champion-ship","Championship",100152899,"K32","newsp"
"champion-ship","championships",100153106,"K32","newsp"
"champion-ship","championships",100153237,"K32","newsp"
"champion-ship","championships",100153292,"K32","newsp"
"champion-ship","Championships",100153403,"K32","newsp"
"champion-ship","championship",100154091,"K32","newsp"
"champion-ship","championships",100154299,"K32","newsp"
"champion-ship","championship",100154321,"K32","newsp"
"champion-ship","championship",100154724,"K32","newsp"
"champion-ship","championship",100154874,"K32","newsp"
"champion-ship","championship",100155910,"K32","newsp"
"champion-ship","championship",100155928,"K32","newsp"
"champion-ship","championship",100155942,"K32","newsp"
"champion-ship","championships",100156051,"K32","newsp"
"champion-ship","Championship",100156196,"K32","newsp"
"champion-ship","championship",100156229,"K32","newsp"
"champion-ship","championship",100156256,"K32","newsp"
"champion-ship","championship",100156489,"K32","newsp"
"champion-ship","championship",100156794,"K32","newsp"
"premier-ship","Premiership",100157888,"K32","newsp"
"relation-ship","relationships",100161247,"K34","newsp"
"friend-ship","friendships",100161251,"K34","newsp"
"relation-ship","Relationship",100161309,"K34","newsp"
"friend-ship","friendship",100161314,"K34","newsp"
"relation-ship","relationship",100162801,"K34","newsp"
"relation-ship","relationships",100162810,"K34","newsp"
"leader-ship","leadership",100163627,"K34","newsp"
"relation-ship","relationship",100171342,"K35","newsp"
"champion-ship","championship",100175083,"K35","newsp"
"champion-ship","championship",100175098,"K35","newsp"
"partner-ship","partnership",100175240,"K35","newsp"
"champion-ship","championship",100175580,"K35","newsp"
"champion-ship","championship",100175618,"K35","newsp"
"champion-ship","championship",100175665,"K35","newsp"
"champion-ship","championship",100175727,"K35","newsp"
"relation-ship","relationship",100176582,"K35","newsp"
"friend-ship","Friendship",100177444,"K35","newsp"
"friend-ship","friendship",100177471,"K35","newsp"
"friend-ship","friendship",100177491,"K35","newsp"
"member-ship","membership",100185222,"K35","newsp"
"partner-ship","Partnership",100203714,"K35","newsp"
"member-ship","membership",100209100,"K35","newsp"
"leader-ship","leadership",100209128,"K35","newsp"
"leader-ship","leadership",100209727,"K35","newsp"
"hard-ship","hardships",100215163,"K37","newsp"
"leader-ship","leadership",100223873,"K39","newsp"
"premier-ship","premiership",100224252,"K39","newsp"
"owner-ship","ownership",100225382,"K39","newsp"
"relation-ship","relationship",100227661,"K39","newsp"
"relation-ship","relationship",100228124,"K39","newsp"
"member-ship","membership",100229546,"K39","newsp"
"receiver-ship","receivership",100229600,"K39","newsp"
"member-ship","membership",100229658,"K39","newsp"
"owner-ship","ownership",100230607,"K39","newsp"
"relation-ship","relationship",100236559,"K3A","newsp"
"relation-ship","relationship",100236616,"K3A","newsp"
"relation-ship","relationship",100236636,"K3A","newsp"
"relation-ship","relationship",100236810,"K3A","newsp"
"relation-ship","relationship",100236843,"K3A","newsp"
"relation-ship","relationship",100236886,"K3A","newsp"
"premier-ship","Premiership",100237651,"K3A","newsp"
"champion-ship","Championship",100237661,"K3A","newsp"
"champion-ship","Championships",100239649,"K3A","newsp"
"champion-ship","championship",100239685,"K3A","newsp"
"champion-ship","championships",100241250,"K3A","newsp"
"relation-ship","relationship",100243147,"K3A","newsp"
"partner-ship","partnerships",100245237,"K3A","newsp"
"leader-ship","leadership",100246782,"K3A","newsp"
"champion-ship","Championship",100248458,"K3A","newsp"
"champion-ship","championships",100248721,"K3A","newsp"
"champion-ship","championship",100249255,"K3A","newsp"
"partner-ship","partnership",100249446,"K3A","newsp"
"champion-ship","championships",100249656,"K3A","newsp"
"champion-ship","championships",100249695,"K3A","newsp"
"champion-ship","championship",100251096,"K3A","newsp"
"champion-ship","Championship",100251111,"K3A","newsp"
"sponsor-ship","sponsorship",100252316,"K3A","newsp"
"champion-ship","championship",100252701,"K3A","newsp"
"champion-ship","championships",100252878,"K3A","newsp"
"champion-ship","Championship",100253442,"K3A","newsp"
"relation-ship","relationships",100254062,"K3A","newsp"
"champion-ship","championship",100254328,"K3A","newsp"
"champion-ship","championships",100254578,"K3A","newsp"
"champion-ship","championships",100254795,"K3A","newsp"
"champion-ship","championships",100254868,"K3A","newsp"
"champion-ship","championship",100255745,"K3A","newsp"
"champion-ship","championships",100256339,"K3A","newsp"
"partner-ship","partnership",100257353,"K3A","newsp"
"champion-ship","championship",100258398,"K3A","newsp"
"hard-ship","hardship",100262625,"K3C","newsp"
"receiver-ship","receivership",100263016,"K3C","newsp"
"partner-ship","partnership",100263483,"K3C","newsp"
"partner-ship","partnerships",100264470,"K3C","newsp"
"hard-ship","hardship",100267773,"K3C","newsp"
"hard-ship","hardship",100269354,"K3C","newsp"
"hard-ship","hardship",100269700,"K3C","newsp"
"hard-ship","hardship",100291180,"K3C","newsp"
"hard-ship","hardship",100291296,"K3C","newsp"
"premier-ship","premiership",100293265,"K3C","newsp"
"leader-ship","leadership",100293683,"K3C","newsp"
"partner-ship","partnership",100297170,"K3C","newsp"
"owner-ship","ownership",100298220,"K3C","newsp"
"craft(s)man-ship","craftsmanship",100311150,"K3G","newsp"
"craft(s)man-ship","craftsmanship",100311391,"K3G","newsp"
"member-ship","membership",100316473,"K3G","newsp"
"partner-ship","partnership",100318696,"K3G","newsp"
"champion-ship","Championships",100322403,"K3H","newsp"
"champion-ship","championship",100322600,"K3H","newsp"
"champion-ship","Championship",100322607,"K3H","newsp"
"champion-ship","Championships",100322705,"K3H","newsp"
"champion-ship","Championships",100323181,"K3H","newsp"
"champion-ship","championships",100323199,"K3H","newsp"
"champion-ship","championships",100323441,"K3H","newsp"
"sponsor-ship","sponsorship",100323900,"K3H","newsp"
"champion-ship","Championships",100325235,"K3H","newsp"
"champion-ship","championships",100325524,"K3H","newsp"
"champion-ship","championship",100325540,"K3H","newsp"
"champion-ship","championship",100325565,"K3H","newsp"
"champion-ship","championship",100325581,"K3H","newsp"
"champion-ship","Championship",100326223,"K3H","newsp"
"champion-ship","championship",100326259,"K3H","newsp"
"champion-ship","Championship",100326357,"K3H","newsp"
"champion-ship","championship",100326407,"K3H","newsp"
"champion-ship","championships",100326938,"K3H","newsp"
"champion-ship","championship",100329590,"K3H","newsp"
"champion-ship","Championship",100330249,"K3H","newsp"
"champion-ship","championship",100330489,"K3H","newsp"
"champion-ship","Championship",100330983,"K3H","newsp"
"champion-ship","Championships",100332131,"K3H","newsp"
"champion-ship","Championships",100332181,"K3H","newsp"
"champion-ship","Championships",100332272,"K3H","newsp"
"champion-ship","Championships",100332305,"K3H","newsp"
"champion-ship","championship",100333046,"K3H","newsp"
"champion-ship","Championship",100334036,"K3H","newsp"
"champion-ship","championship",100334152,"K3H","newsp"
"champion-ship","championship",100334239,"K3H","newsp"
"champion-ship","championship",100334324,"K3H","newsp"
"champion-ship","Championships",100335423,"K3H","newsp"
"champion-ship","championship",100337639,"K3H","newsp"
"champion-ship","Championships",100339402,"K3H","newsp"
"champion-ship","championship",100340068,"K3H","newsp"
"partner-ship","partnership",100340615,"K3H","newsp"
"champion-ship","Championship",100342117,"K3H","newsp"
"champion-ship","championship",100342307,"K3H","newsp"
"member-ship","membership",100345736,"K3H","newsp"
"member-ship","membership",100346280,"K3H","newsp"
"champion-ship","championships",100347607,"K3H","newsp"
"champion-ship","championship",100348205,"K3H","newsp"
"champion-ship","championship",100348308,"K3H","newsp"
"champion-ship","championship",100348415,"K3H","newsp"
"champion-ship","championship",100348490,"K3H","newsp"
"champion-ship","championship",100348613,"K3H","newsp"
"champion-ship","championship",100348727,"K3H","newsp"
"champion-ship","championship",100350135,"K3H","newsp"
"relation-ship","relationship",100351969,"K3J","newsp"
"relation-ship","relationships",100354748,"K3J","newsp"
"relation-ship","relationship",100355167,"K3J","newsp"
"relation-ship","relationship",100358594,"K3J","newsp"
"champion-ship","Championships",100363353,"K3K","newsp"
"trustee-ship","trusteeship",100366265,"K3K","newsp"
"leader-ship","leadership",100369351,"K3K","newsp"
"premier-ship","Premiership",100373915,"K3K","newsp"
"member-ship","membership",100376117,"K3K","newsp"
"champion-ship","Championships",100380406,"K3K","newsp"
"champion-ship","Championships",100380455,"K3K","newsp"
"champion-ship","Championships",100380546,"K3K","newsp"
"champion-ship","Championships",100380579,"K3K","newsp"
"premier-ship","premiership",100381794,"K3K","newsp"
"champion-ship","championship",100383796,"K3K","newsp"
"partner-ship","Partnership",100384790,"K3K","newsp"
"premier-ship","premiership",100385319,"K3K","newsp"
"leader-ship","leadership",100385396,"K3K","newsp"
"premier-ship","premiership",100385550,"K3K","newsp"
"leader-ship","leadership",100387148,"K3K","newsp"
"member-ship","membership",100387299,"K3K","newsp"
"premier-ship","premiership",100388458,"K3K","newsp"
"leader-ship","leadership",100388535,"K3K","newsp"
"premier-ship","premiership",100388689,"K3K","newsp"
"champion-ship","championship",100389904,"K3K","newsp"
"champion-ship","Championship",100390180,"K3K","newsp"
"partner-ship","Partnership",100391820,"K3K","newsp"
"owner-ship","ownership",100393229,"K3K","newsp"
"chairman-ship","chairmanship",100394897,"K3K","newsp"
"partner-ship","partnership",100401038,"K3K","newsp"
"partner-ship","Partnership",100402247,"K3L","newsp"
"owner-ship","ownership",100404585,"K3M","newsp"
"owner-ship","ownership",100404625,"K3M","newsp"
"partner-ship","partnerships",100404769,"K3M","newsp"
"owner-ship","ownership",100404938,"K3M","newsp"
"dealer-ship","dealership",100406989,"K3N","newsp"
"partner-ship","partnership",100407607,"K3N","newsp"
"partner-ship","Partnership",100407692,"K3N","newsp"
"partner-ship","partnership",100407715,"K3N","newsp"
"champion-ship","championship",100409140,"K3P","newsp"
"champion-ship","championship",100409193,"K3P","newsp"
"friend-ship","friendship",100416395,"K3P","newsp"
"champion-ship","championship",100416609,"K3P","newsp"
"champion-ship","championship",100416913,"K3P","newsp"
"champion-ship","championship",100416941,"K3P","newsp"
"champion-ship","championship",100416984,"K3P","newsp"
"champion-ship","championship",100417025,"K3P","newsp"
"champion-ship","championship",100417110,"K3P","newsp"
"champion-ship","championship",100417129,"K3P","newsp"
"champion-ship","championship",100417197,"K3P","newsp"
"champion-ship","Championship",100418227,"K3P","newsp"
"champion-ship","championship",100418316,"K3P","newsp"
"champion-ship","championship",100420353,"K3P","newsp"
"champion-ship","championship",100420379,"K3P","newsp"
"champion-ship","championships",100423262,"K3P","newsp"
"champion-ship","Championships",100423286,"K3P","newsp"
"champion-ship","championship",100423747,"K3P","newsp"
"relation-ship","relationship",100427023,"K3T","newsp"
"leader-ship","leadership",100428679,"K3T","newsp"
"premier-ship","premiership",100429133,"K3T","newsp"
"premier-ship","Premiership",100429698,"K3T","newsp"
"partner-ship","partnership",100438743,"K3T","newsp"
"receiver-ship","receivership",100449137,"K3T","newsp"
"champion-ship","Championship",100450683,"K3T","newsp"
"owner-ship","ownership",100456612,"K3W","newsp"
"owner-ship","owner-ship",100456642,"K3W","newsp"
"partner-ship","Partnership",100456659,"K3W","newsp"
"partner-ship","partnership",100456681,"K3W","newsp"
"partner-ship","partnerships",100456705,"K3W","newsp"
"partner-ship","partnerships",100456758,"K3W","newsp"
"partner-ship","partnerships",100456782,"K3W","newsp"
"partner-ship","partnerships",100456889,"K3W","newsp"
"partner-ship","Partnership",100456904,"K3W","newsp"
"partner-ship","Partnership",100456908,"K3W","newsp"
"partner-ship","partnership",100456941,"K3W","newsp"
"receiver-ship","receivership",100458650,"K3W","newsp"
"leader-ship","leadership",100460075,"K3W","newsp"
"partner-ship","partnerships",100460076,"K3W","newsp"
"partner-ship","Partnerships",100460091,"K3W","newsp"
"partner-ship","Partnership",100460126,"K3W","newsp"
"partner-ship","partnerships",100460182,"K3W","newsp"
"leader-ship","Leadership",100460213,"K3W","newsp"
"champion-ship","Championship",100461091,"K3X","newsp"
"champion-ship","championship",100461112,"K3X","newsp"
"champion-ship","Championships",100464297,"K3X","newsp"
"marksman-ship","marksmanship",100464473,"K3X","newsp"
"champion-ship","championship",100464845,"K3X","newsp"
"champion-ship","Championship",100466218,"K3X","newsp"
"leader-ship","leadership",100468052,"K3X","newsp"
"champion-ship","Championship",100469994,"K3X","newsp"
"champion-ship","championship",100470116,"K3X","newsp"
"champion-ship","championship",100470266,"K3X","newsp"
"leader-ship","leadership",100474029,"K3X","newsp"
"champion-ship","championship",100474032,"K3X","newsp"
"champion-ship","championship",100475105,"K3X","newsp"
"champion-ship","championships",100475129,"K3X","newsp"
"champion-ship","Championship",100477692,"K3X","newsp"
"champion-ship","championship",100477758,"K3X","newsp"
"champion-ship","championship",100478003,"K3X","newsp"
"champion-ship","championship",100478029,"K3X","newsp"
"champion-ship","championship",100478059,"K3X","newsp"
"champion-ship","championship",100478101,"K3X","newsp"
"champion-ship","championship",100478172,"K3X","newsp"
"champion-ship","championship",100478225,"K3X","newsp"
"champion-ship","championship",100478244,"K3X","newsp"
"champion-ship","Championship",100479252,"K3X","newsp"
"fellow-ship","Fellowship",100480561,"K3X","newsp"
"partner-ship","partnership",100480829,"K3X","newsp"
"champion-ship","championships",100480839,"K3X","newsp"
"champion-ship","championship",100481860,"K3X","newsp"
"champion-ship","championship",100481877,"K3X","newsp"
"champion-ship","championship",100482066,"K3X","newsp"
"champion-ship","Championship",100483114,"K3X","newsp"
"relation-ship","relationships",100484085,"K3X","newsp"
"partner-ship","partnerships",100484891,"K3X","newsp"
"champion-ship","championship",100485004,"K3X","newsp"
"champion-ship","championship",100485087,"K3X","newsp"
"champion-ship","championship",100485102,"K3X","newsp"
"champion-ship","Championship",100487402,"K3X","newsp"
"sponsor-ship","sponsorships",100487620,"K3X","newsp"
"partner-ship","partnership",100487693,"K3X","newsp"
"leader-ship","leadership",100488871,"K3X","newsp"
"champion-ship","championship",100489169,"K3X","newsp"
"champion-ship","championship",100490077,"K3X","newsp"
"champion-ship","championships",100490673,"K3X","newsp"
"champion-ship","championships",100490856,"K3X","newsp"
"receiver-ship","receivership",100494421,"K40","newsp"
"dictator-ship","dictatorships",100498138,"K41","newsp"
"champion-ship","Championship",100500806,"K41","newsp"
"relation-ship","relationship",100501817,"K41","newsp"
"owner-ship","ownership",100502594,"K41","newsp"
"relation-ship","relationship",100504809,"K41","newsp"
"partner-ship","partnership",100505918,"K41","newsp"
"relation-ship","relationship",100507770,"K41","newsp"
"relation-ship","relationship",100507955,"K41","newsp"
"relation-ship","relationship",100510066,"K41","newsp"
"relation-ship","relationship",100512346,"K41","newsp"
"leader-ship","leadership",100512557,"K41","newsp"
"champion-ship","Championship",100513035,"K41","newsp"
"champion-ship","championship",100513124,"K41","newsp"
"relation-ship","relationship",100515438,"K41","newsp"
"champion-ship","Championship",100516066,"K41","newsp"
"champion-ship","Championships",100516258,"K41","newsp"
"champion-ship","Championship",100516388,"K41","newsp"
"leader-ship","leadership",100522695,"K41","newsp"
"champion-ship","championship",100530044,"K45","newsp"
"champion-ship","Championships",100532859,"K45","newsp"
"champion-ship","championship",100539000,"K45","newsp"
"champion-ship","championship",100539180,"K45","newsp"
"champion-ship","CHAMPIONSHIP",100539511,"K45","newsp"
"champion-ship","CHAMPIONSHIP",100539654,"K45","newsp"
"champion-ship","championship",100539720,"K45","newsp"
"champion-ship","championship",100540049,"K45","newsp"
"partner-ship","partnership",100540675,"K45","newsp"
"champion-ship","championship",100542023,"K45","newsp"
"partner-ship","Partnership",100542731,"K45","newsp"
"partner-ship","partnership",100542766,"K45","newsp"
"champion-ship","championship",100545848,"K45","newsp"
"champion-ship","championship",100546147,"K45","newsp"
"champion-ship","Championship",100547671,"K45","newsp"
"champion-ship","championship",100548336,"K45","newsp"
"champion-ship","Championships",100548760,"K45","newsp"
"champion-ship","Championships",100548981,"K45","newsp"
"champion-ship","Championships",100549086,"K45","newsp"
"champion-ship","Championships",100549224,"K45","newsp"
"champion-ship","Championships",100549596,"K45","newsp"
"champion-ship","Championships",100550042,"K45","newsp"
"champion-ship","Championship",100550548,"K45","newsp"
"partner-ship","partnership",100551008,"K45","newsp"
"champion-ship","championship",100551130,"K45","newsp"
"champion-ship","Championships",100551748,"K45","newsp"
"champion-ship","championships",100551800,"K45","newsp"
"champion-ship","Championships",100552014,"K45","newsp"
"partner-ship","partnership",100552699,"K45","newsp"
"partner-ship","partnership",100552717,"K45","newsp"
"champion-ship","championship",100554799,"K45","newsp"
"champion-ship","championship",100555704,"K45","newsp"
"champion-ship","championship",100555779,"K45","newsp"
"champion-ship","championship",100555786,"K45","newsp"
"champion-ship","championship",100555825,"K45","newsp"
"champion-ship","championship",100555869,"K45","newsp"
"champion-ship","championship",100555893,"K45","newsp"
"sponsor-ship","sponsorships",100556155,"K45","newsp"
"partner-ship","partnership",100556226,"K45","newsp"
"leader-ship","leadership",100558790,"K47","newsp"
"owner-ship","ownership",100558883,"K47","newsp"
"leader-ship","leadership",100563838,"K47","newsp"
"owner-ship","ownership",100564431,"K47","newsp"
"relation-ship","relationship",100567096,"K47","newsp"
"relation-ship","relationship",100567157,"K47","newsp"
"relation-ship","relationship",100567257,"K47","newsp"
"citizen-ship","citizenship",100568794,"K47","newsp"
"leader-ship","leadership",100574593,"K47","newsp"
"relation-ship","relationship",100577213,"K47","newsp"
"leader-ship","leadership",100577947,"K47","newsp"
"leader-ship","leadership",100578057,"K47","newsp"
"leader-ship","leadership",100578111,"K47","newsp"
"partner-ship","partnership",100578901,"K48","newsp"
"sponsor-ship","Sponsorship",100583987,"K49","newsp"
"champion-ship","Championship",100584115,"K49","newsp"
"leader-ship","leadership",100585329,"K49","newsp"
"leader-ship","leadership",100586222,"K49","newsp"
"sponsor-ship","Sponsorship",100587407,"K49","newsp"
"partner-ship","partnership",100590264,"K4B","newsp"
"champion-ship","championship",100590660,"K4B","newsp"
"owner-ship","ownership",100590988,"K4B","newsp"
"champion-ship","championship",100592142,"K4B","newsp"
"champion-ship","championship",100592279,"K4B","newsp"
"member-ship","membership",100593946,"K4B","newsp"
"owner-ship","ownership",100596785,"K4B","newsp"
"chairman-ship","chairmanship",100598634,"K4B","newsp"
"chairman-ship","chairmanship",100598746,"K4B","newsp"
"champion-ship","Championships",100601492,"K4C","newsp"
"champion-ship","Championships",100601549,"K4C","newsp"
"wor-ship","hero-worship",100602222,"K4C","newsp"
"sponsor-ship","sponsorship",100604430,"K4C","newsp"
"sponsor-ship","sponsorship",100604570,"K4C","newsp"
"champion-ship","championships",100606137,"K4C","newsp"
"champion-ship","championship",100606618,"K4C","newsp"
"champion-ship","championship",100608521,"K4C","newsp"
"champion-ship","championships",100608736,"K4C","newsp"
"sponsor-ship","Sponsorship",100609948,"K4C","newsp"
"sportsman-ship","sportsmanship",100609952,"K4C","newsp"
"sponsor-ship","sponsorship",100610093,"K4C","newsp"
"sponsor-ship","sponsorship",100610886,"K4C","newsp"
"champion-ship","Championship",100611848,"K4C","newsp"
"reader-ship","readership",100612262,"K4C","newsp"
"champion-ship","Championship",100612567,"K4C","newsp"
"champion-ship","Championship",100612791,"K4C","newsp"
"champion-ship","Championship",100614314,"K4C","newsp"
"champion-ship","championship",100618441,"K4C","newsp"
"champion-ship","championship",100618618,"K4C","newsp"
"member-ship","membership",100619434,"K4C","newsp"
"champion-ship","Championship",100621434,"K4C","newsp"
"champion-ship","championship",100622428,"K4C","newsp"
"champion-ship","Championship",100622461,"K4C","newsp"
"champion-ship","Championships",100623319,"K4C","newsp"
"champion-ship","championship",100624186,"K4C","newsp"
"premier-ship","premiership",100624333,"K4C","newsp"
"partner-ship","Partnership",100624549,"K4C","newsp"
"partner-ship","Partnership",100624556,"K4C","newsp"
"partner-ship","Partnership",100624563,"K4C","newsp"
"partner-ship","Partnership",100624599,"K4C","newsp"
"partner-ship","Partnership",100624618,"K4C","newsp"
"partner-ship","Partnership",100624635,"K4C","newsp"
"partner-ship","Partnership",100624656,"K4C","newsp"
"partner-ship","Partnership",100624670,"K4C","newsp"
"partner-ship","partnership",100625241,"K4C","newsp"
"champion-ship","championship",100625483,"K4C","newsp"
"champion-ship","championship",100627195,"K4C","newsp"
"relation-ship","relationship",100628116,"K4C","newsp"
"champion-ship","Championship",100629947,"K4C","newsp"
"champion-ship","championships",100630441,"K4C","newsp"
"relation-ship","relationship",100635348,"K4D","newsp"
"relation-ship","relationship",100635867,"K4D","newsp"
"relation-ship","relationship",100635947,"K4D","newsp"
"relation-ship","relationship",100636007,"K4D","newsp"
"relation-ship","relationship",100638312,"K4D","newsp"
"relation-ship","relationship",100638621,"K4D","newsp"
"partner-ship","Partnership",100639223,"K4D","newsp"
"citizen-ship","citizenship",100641216,"K4E","newsp"
"member-ship","membership",100641279,"K4E","newsp"
"champion-ship","championships",100645278,"K4E","newsp"
"sponsor-ship","sponsorship",100645603,"K4E","newsp"
"fireman-ship","firemanship",100647058,"K4E","newsp"
"leader-ship","leadership",100648319,"K4E","newsp"
"relation-ship","relationship",100655088,"K4E","newsp"
"champion-ship","championship",100655265,"K4E","newsp"
"champion-ship","championship",100655351,"K4E","newsp"
"owner-ship","ownership",100659252,"K4E","newsp"
"owner-ship","ownership",100659297,"K4E","newsp"
"owner-ship","ownership",100659417,"K4E","newsp"
"friend-ship","friendship",100661078,"K4E","newsp"
"relation-ship","relationship",100662429,"K4E","newsp"
"partner-ship","partnership",100673318,"K4H","newsp"
"partner-ship","partnership",100673923,"K4H","newsp"
"partner-ship","partnership",100679109,"K4H","newsp"
"relation-ship","relationships",100679129,"K4H","newsp"
"leader-ship","leadership",100681215,"K4H","newsp"
"owner-ship","ownership",100682972,"K4H","newsp"
"champion-ship","Championship",100684194,"K4J","newsp"
"champion-ship","championship",100684283,"K4J","newsp"
"champion-ship","championship",100684297,"K4J","newsp"
"champion-ship","Championships",100684667,"K4J","newsp"
"relation-ship","relationships",100685445,"K4J","newsp"
"relation-ship","relationship",100685622,"K4J","newsp"
"champion-ship","championship",100686718,"K4J","newsp"
"champion-ship","championship",100689488,"K4J","newsp"
"relation-ship","relationships",100689717,"K4J","newsp"
"champion-ship","championship",100691212,"K4J","newsp"
"champion-ship","championship",100691339,"K4J","newsp"
