"Word","Girl","Boy","c","d","GStat","Association"
"different",7,5,7546,6014,0.0351658720007065,"girl"
"16-year-old",20,13,7533,6006,0.332116262947088,"girl"
"brave",20,15,7533,6004,0.0317061316091185,"girl"
"top",10,6,7543,6013,0.308668070265442,"girl"
"brown",4,2,7549,6017,0.302823393209387,"girl"
"marvellous",4,2,7549,6017,0.302823393209387,"girl"
"particular",4,2,7549,6017,0.302823393209387,"girl"
"pleasant",4,2,7549,6017,0.302823393209387,"girl"
"pubescent",4,2,7549,6017,0.302823393209387,"girl"
"lucky",16,12,7537,6007,0.0253518277570983,"girl"
"14-year-old",22,15,7531,6004,0.219490682191818,"girl"
"sweet",12,9,7541,6010,0.0190040727799305,"girl"
"italian",12,8,7541,6011,0.154699182889695,"girl"
"kind",5,3,7548,6016,0.154244260961081,"girl"
"sick",5,3,7548,6016,0.154244260961081,"girl"
"19-year-old",2,1,7551,6018,0.151379073867075,"girl"
"4-year-old",2,1,7551,6018,0.151379073867075,"girl"
"ambitious",2,1,7551,6018,0.151379073867075,"girl"
"anxious",2,1,7551,6018,0.151379073867075,"girl"
"attracting",2,1,7551,6018,0.151379073867075,"girl"
"average",2,1,7551,6018,0.151379073867075,"girl"
"awful",2,1,7551,6018,0.151379073867075,"girl"
"homeless",2,1,7551,6018,0.151379073867075,"girl"
"honest",2,1,7551,6018,0.151379073867075,"girl"
"illegitimate",2,1,7551,6018,0.151379073867075,"girl"
"long-legged",2,1,7551,6018,0.151379073867075,"girl"
"natural",2,1,7551,6018,0.151379073867075,"girl"
"outgoing",2,1,7551,6018,0.151379073867075,"girl"
"outstanding",2,1,7551,6018,0.151379073867075,"girl"
"penniless",2,1,7551,6018,0.151379073867075,"girl"
"primary",2,1,7551,6018,0.151379073867075,"girl"
"self-conscious",2,1,7551,6018,0.151379073867075,"girl"
"sexy",2,1,7551,6018,0.151379073867075,"girl"
"sixth-form",2,1,7551,6018,0.151379073867075,"girl"
"slight",2,1,7551,6018,0.151379073867075,"girl"
"small-town",2,1,7551,6018,0.151379073867075,"girl"
"special",2,1,7551,6018,0.151379073867075,"girl"
"studious",2,1,7551,6018,0.151379073867075,"girl"
"sullen",2,1,7551,6018,0.151379073867075,"girl"
"tired",2,1,7551,6018,0.151379073867075,"girl"
"well",2,1,7551,6018,0.151379073867075,"girl"
"japanese",8,6,7545,6013,0.0126628565588139,"girl"
"middle-class",9,6,7544,6013,0.115981936427151,"girl"
"sixteen-year-old",9,6,7544,6013,0.115981936427151,"girl"
"year-old",9,6,7544,6013,0.115981936427151,"girl"
"adolescent",31,24,7522,5995,0.0113651721712976,"girl"
"only",29,21,7524,5998,0.112609872011489,"girl"
"15-year-old",25,18,7528,6001,0.108665703966407,"girl"
"scottish",13,9,7540,6010,0.106272117887484,"girl"
"white",53,38,7500,5981,0.25018237065646,"girl"
