"Word","Little","Small","c","d","GStat","Association"
"easily-reached",1,0,5074,1087,0.388184514021214,"little"
"ebullient",1,0,5074,1087,0.388184514021214,"little"
"economical",1,0,5074,1087,0.388184514021214,"little"
"ecstatic",1,0,5074,1087,0.388184514021214,"little"
"eerie",1,0,5074,1087,0.388184514021214,"little"
"effortless",1,0,5074,1087,0.388184514021214,"little"
"eloquent",1,0,5074,1087,0.388184514021214,"little"
"embarrassed",1,0,5074,1087,0.388184514021214,"little"
"embarrassing",1,0,5074,1087,0.388184514021214,"little"
"embattled",1,0,5074,1087,0.388184514021214,"little"
"end-of-the-world",1,0,5074,1087,0.388184514021214,"little"
"enigmatic",1,0,5074,1087,0.388184514021214,"little"
"enjoyable",1,0,5074,1087,0.388184514021214,"little"
"entertaining",1,0,5074,1087,0.388184514021214,"little"
"erotic",1,0,5074,1087,0.388184514021214,"little"
"errant",1,0,5074,1087,0.388184514021214,"little"
"erratic",1,0,5074,1087,0.388184514021214,"little"
"essential",1,0,5074,1087,0.388184514021214,"little"
"ev'ry",1,0,5074,1087,0.388184514021214,"little"
"exclusive",1,0,5074,1087,0.388184514021214,"little"
"exhilarating",1,0,5074,1087,0.388184514021214,"little"
"expressive",1,0,5074,1087,0.388184514021214,"little"
"extraordinary",1,0,5074,1087,0.388184514021214,"little"
"fabulous",1,0,5074,1087,0.388184514021214,"little"
"facetious",1,0,5074,1087,0.388184514021214,"little"
"faded",1,0,5074,1087,0.388184514021214,"little"
"faint",1,0,5074,1087,0.388184514021214,"little"
"fair",1,0,5074,1087,0.388184514021214,"little"
"fair-headed",1,0,5074,1087,0.388184514021214,"little"
"fairhaired",1,0,5074,1087,0.388184514021214,"little"
"faithful",1,0,5074,1087,0.388184514021214,"little"
"false",1,0,5074,1087,0.388184514021214,"little"
"far-flung",1,0,5074,1087,0.388184514021214,"little"
"fashionable",1,0,5074,1087,0.388184514021214,"little"
"favoured",1,0,5074,1087,0.388184514021214,"little"
"feel-good",1,0,5074,1087,0.388184514021214,"little"
"felonious",1,0,5074,1087,0.388184514021214,"little"
"feminine",1,0,5074,1087,0.388184514021214,"little"
"fertile",1,0,5074,1087,0.388184514021214,"little"
"fevered",1,0,5074,1087,0.388184514021214,"little"
"fey",1,0,5074,1087,0.388184514021214,"little"
"fiddling",1,0,5074,1087,0.388184514021214,"little"
"filthy-minded",1,0,5074,1087,0.388184514021214,"little"
"finished",1,0,5074,1087,0.388184514021214,"little"
"fit",1,0,5074,1087,0.388184514021214,"little"
"flabby",1,0,5074,1087,0.388184514021214,"little"
"flaky",1,0,5074,1087,0.388184514021214,"little"
"flash",1,0,5074,1087,0.388184514021214,"little"
"flat-faced",1,0,5074,1087,0.388184514021214,"little"
"fleeting",1,0,5074,1087,0.388184514021214,"little"
"flighty",1,0,5074,1087,0.388184514021214,"little"
"flimsy",1,0,5074,1087,0.388184514021214,"little"
"flinty",1,0,5074,1087,0.388184514021214,"little"
"flirty",1,0,5074,1087,0.388184514021214,"little"
"flourishing",1,0,5074,1087,0.388184514021214,"little"
"fluent",1,0,5074,1087,0.388184514021214,"little"
"fluffy",1,0,5074,1087,0.388184514021214,"little"
"fluttering",1,0,5074,1087,0.388184514021214,"little"
"following",1,0,5074,1087,0.388184514021214,"little"
"footling",1,0,5074,1087,0.388184514021214,"little"
"formidable",1,0,5074,1087,0.388184514021214,"little"
"forsaken",1,0,5074,1087,0.388184514021214,"little"
"forthcoming",1,0,5074,1087,0.388184514021214,"little"
"frail",1,0,5074,1087,0.388184514021214,"little"
"frighten",1,0,5074,1087,0.388184514021214,"little"
"frightening",1,0,5074,1087,0.388184514021214,"little"
"frightful",1,0,5074,1087,0.388184514021214,"little"
"frisky",1,0,5074,1087,0.388184514021214,"little"
"furious",1,0,5074,1087,0.388184514021214,"little"
"furrowed",1,0,5074,1087,0.388184514021214,"little"
"future",1,0,5074,1087,0.388184514021214,"little"
"fuzzy",1,0,5074,1087,0.388184514021214,"little"
"galore",1,0,5074,1087,0.388184514021214,"little"
"garrulous",1,0,5074,1087,0.388184514021214,"little"
"gaunt",1,0,5074,1087,0.388184514021214,"little"
"gawky",1,0,5074,1087,0.388184514021214,"little"
"gibbering",1,0,5074,1087,0.388184514021214,"little"
"giddying",1,0,5074,1087,0.388184514021214,"little"
"gifted",1,0,5074,1087,0.388184514021214,"little"
"giggling",1,0,5074,1087,0.388184514021214,"little"
"girly",1,0,5074,1087,0.388184514021214,"little"
"glitzy",1,0,5074,1087,0.388184514021214,"little"
"glossy",1,0,5074,1087,0.388184514021214,"little"
"gnarled",1,0,5074,1087,0.388184514021214,"little"
"gnome-like",1,0,5074,1087,0.388184514021214,"little"
"golden-shoe-stepped",1,0,5074,1087,0.388184514021214,"little"
"good-hearted",1,0,5074,1087,0.388184514021214,"little"
"good-natured",1,0,5074,1087,0.388184514021214,"little"
"good-tempered",1,0,5074,1087,0.388184514021214,"little"
"goodly",1,0,5074,1087,0.388184514021214,"little"
"gracious",1,0,5074,1087,0.388184514021214,"little"
"graphic",1,0,5074,1087,0.388184514021214,"little"
"grateful",1,0,5074,1087,0.388184514021214,"little"
"gratifying",1,0,5074,1087,0.388184514021214,"little"
"grave-faced",1,0,5074,1087,0.388184514021214,"little"
"grey-haired",1,0,5074,1087,0.388184514021214,"little"
"grinding",1,0,5074,1087,0.388184514021214,"little"
"gritty",1,0,5074,1087,0.388184514021214,"little"
"grotesque",1,0,5074,1087,0.388184514021214,"little"
"grudging",1,0,5074,1087,0.388184514021214,"little"
"gurgling",1,0,5074,1087,0.388184514021214,"little"
"gush",1,0,5074,1087,0.388184514021214,"little"
"gusty",1,0,5074,1087,0.388184514021214,"little"
"hair-like",1,0,5074,1087,0.388184514021214,"little"
"hairy",1,0,5074,1087,0.388184514021214,"little"
"hairy-faced",1,0,5074,1087,0.388184514021214,"little"
"hairy-footed",1,0,5074,1087,0.388184514021214,"little"
"half-dressed",1,0,5074,1087,0.388184514021214,"little"
"haughty",1,0,5074,1087,0.388184514021214,"little"
"heart-warming",1,0,5074,1087,0.388184514021214,"little"
"heavily-handicapped",1,0,5074,1087,0.388184514021214,"little"
"heroic",1,0,5074,1087,0.388184514021214,"little"
"hesitant",1,0,5074,1087,0.388184514021214,"little"
"hideous",1,0,5074,1087,0.388184514021214,"little"
"high-fibre",1,0,5074,1087,0.388184514021214,"little"
"high-pitched",1,0,5074,1087,0.388184514021214,"little"
"highly-regarded",1,0,5074,1087,0.388184514021214,"little"
"hillocky",1,0,5074,1087,0.388184514021214,"little"
"hoity-toity",1,0,5074,1087,0.388184514021214,"little"
"honest",1,0,5074,1087,0.388184514021214,"little"
"hooty",1,0,5074,1087,0.388184514021214,"little"
"huffed-and-puffed",1,0,5074,1087,0.388184514021214,"little"
"hundred-strong",1,0,5074,1087,0.388184514021214,"little"
"hunted",1,0,5074,1087,0.388184514021214,"little"
"hyperactive",1,0,5074,1087,0.388184514021214,"little"
"hysterical",1,0,5074,1087,0.388184514021214,"little"
"i-wannabe-loved",1,0,5074,1087,0.388184514021214,"little"
"idle",1,0,5074,1087,0.388184514021214,"little"
"illicit",1,0,5074,1087,0.388184514021214,"little"
"immaculate",1,0,5074,1087,0.388184514021214,"little"
"impassioned",1,0,5074,1087,0.388184514021214,"little"
"impersonal",1,0,5074,1087,0.388184514021214,"little"
"impetuous",1,0,5074,1087,0.388184514021214,"little"
"impulsive",1,0,5074,1087,0.388184514021214,"little"
"incongruous",1,0,5074,1087,0.388184514021214,"little"
"incredible",1,0,5074,1087,0.388184514021214,"little"
"incredulous",1,0,5074,1087,0.388184514021214,"little"
"industrious",1,0,5074,1087,0.388184514021214,"little"
"ineffectual",1,0,5074,1087,0.388184514021214,"little"
"inefficient",1,0,5074,1087,0.388184514021214,"little"
"inexpensive",1,0,5074,1087,0.388184514021214,"little"
"inexperienced",1,0,5074,1087,0.388184514021214,"little"
"infamous",1,0,5074,1087,0.388184514021214,"little"
"innocuous",1,0,5074,1087,0.388184514021214,"little"
"innovative",1,0,5074,1087,0.388184514021214,"little"
"inoffensive",1,0,5074,1087,0.388184514021214,"little"
"insecure",1,0,5074,1087,0.388184514021214,"little"
"insipid",1,0,5074,1087,0.388184514021214,"little"
"insufferable",1,0,5074,1087,0.388184514021214,"little"
"interchangeable",1,0,5074,1087,0.388184514021214,"little"
"interfering",1,0,5074,1087,0.388184514021214,"little"
"interior",1,0,5074,1087,0.388184514021214,"little"
"internal",1,0,5074,1087,0.388184514021214,"little"
"intolerant",1,0,5074,1087,0.388184514021214,"little"
"intrepid",1,0,5074,1087,0.388184514021214,"little"
"invaluable",1,0,5074,1087,0.388184514021214,"little"
"invisible",1,0,5074,1087,0.388184514021214,"little"
"involuntary",1,0,5074,1087,0.388184514021214,"little"
"irish",1,0,5074,1087,0.388184514021214,"little"
"ironical",1,0,5074,1087,0.388184514021214,"little"
"irrelevant",1,0,5074,1087,0.388184514021214,"little"
"irresistible",1,0,5074,1087,0.388184514021214,"little"
"irresponsible",1,0,5074,1087,0.388184514021214,"little"
"irritable",1,0,5074,1087,0.388184514021214,"little"
"isolated",1,0,5074,1087,0.388184514021214,"little"
"jammed",1,0,5074,1087,0.388184514021214,"little"
"jammy",1,0,5074,1087,0.388184514021214,"little"
"jaunty",1,0,5074,1087,0.388184514021214,"little"
"jerky",1,0,5074,1087,0.388184514021214,"little"
"jerry-built",1,0,5074,1087,0.388184514021214,"little"
"jingly",1,0,5074,1087,0.388184514021214,"little"
"juicy",1,0,5074,1087,0.388184514021214,"little"
"just",1,0,5074,1087,0.388184514021214,"little"
"kindly",1,0,5074,1087,0.388184514021214,"little"
"knobby",1,0,5074,1087,0.388184514021214,"little"
"laboured",1,0,5074,1087,0.388184514021214,"little"
"laid-back",1,0,5074,1087,0.388184514021214,"little"
"law-abiding",1,0,5074,1087,0.388184514021214,"little"
"leave",1,0,5074,1087,0.388184514021214,"little"
"less-dramatic",1,0,5074,1087,0.388184514021214,"little"
"lethal",1,0,5074,1087,0.388184514021214,"little"
"level",1,0,5074,1087,0.388184514021214,"little"
"likeable",1,0,5074,1087,0.388184514021214,"little"
"loathsome",1,0,5074,1087,0.388184514021214,"little"
"long-dead",1,0,5074,1087,0.388184514021214,"little"
"loose",1,0,5074,1087,0.388184514021214,"little"
"lost",1,0,5074,1087,0.388184514021214,"little"
"lousy",1,0,5074,1087,0.388184514021214,"little"
"loved",1,0,5074,1087,0.388184514021214,"little"
"low-spirited",1,0,5074,1087,0.388184514021214,"little"
"ltd",1,0,5074,1087,0.388184514021214,"little"
"lubricious",1,0,5074,1087,0.388184514021214,"little"
"lucrative",1,0,5074,1087,0.388184514021214,"little"
"ludicrous",1,0,5074,1087,0.388184514021214,"little"
"lugubrious",1,0,5074,1087,0.388184514021214,"little"
"luscious",1,0,5074,1087,0.388184514021214,"little"
"lush",1,0,5074,1087,0.388184514021214,"little"
"major",1,0,5074,1087,0.388184514021214,"little"
"malignant",1,0,5074,1087,0.388184514021214,"little"
"malleable",1,0,5074,1087,0.388184514021214,"little"
"manageable",1,0,5074,1087,0.388184514021214,"little"
"maniacal",1,0,5074,1087,0.388184514021214,"little"
"manic",1,0,5074,1087,0.388184514021214,"little"
"manicured",1,0,5074,1087,0.388184514021214,"little"
"mark",1,0,5074,1087,0.388184514021214,"little"
"mean-faced",1,0,5074,1087,0.388184514021214,"little"
"meaningless",1,0,5074,1087,0.388184514021214,"little"
"melancholy",1,0,5074,1087,0.388184514021214,"little"
"mendicant",1,0,5074,1087,0.388184514021214,"little"
"messy",1,0,5074,1087,0.388184514021214,"little"
"mild",1,0,5074,1087,0.388184514021214,"little"
"milky",1,0,5074,1087,0.388184514021214,"little"
"mince",1,0,5074,1087,0.388184514021214,"little"
"mingy",1,0,5074,1087,0.388184514021214,"little"
"mirthful",1,0,5074,1087,0.388184514021214,"little"
"missing",1,0,5074,1087,0.388184514021214,"little"
"mixed-up",1,0,5074,1087,0.388184514021214,"little"
"money-grubbing",1,0,5074,1087,0.388184514021214,"little"
"mottled",1,0,5074,1087,0.388184514021214,"little"
"mousey",1,0,5074,1087,0.388184514021214,"little"
"murderous",1,0,5074,1087,0.388184514021214,"little"
"naive",1,0,5074,1087,0.388184514021214,"little"
"naked",1,0,5074,1087,0.388184514021214,"little"
"namby-pamby",1,0,5074,1087,0.388184514021214,"little"
"natured",1,0,5074,1087,0.388184514021214,"little"
"nervy",1,0,5074,1087,0.388184514021214,"little"
"newish",1,0,5074,1087,0.388184514021214,"little"
"newly-created",1,0,5074,1087,0.388184514021214,"little"
"niggly",1,0,5074,1087,0.388184514021214,"little"
"niki",1,0,5074,1087,0.388184514021214,"little"
"noble",1,0,5074,1087,0.388184514021214,"little"
"not-so-crazy",1,0,5074,1087,0.388184514021214,"little"
"novel",1,0,5074,1087,0.388184514021214,"little"
"nutty",1,0,5074,1087,0.388184514021214,"little"
"obliging",1,0,5074,1087,0.388184514021214,"little"
"obscene",1,0,5074,1087,0.388184514021214,"little"
"obsequious",1,0,5074,1087,0.388184514021214,"little"
"obsessive",1,0,5074,1087,0.388184514021214,"little"
"obstinate",1,0,5074,1087,0.388184514021214,"little"
"od",1,0,5074,1087,0.388184514021214,"little"
"off-beat",1,0,5074,1087,0.388184514021214,"little"
"offensive",1,0,5074,1087,0.388184514021214,"little"
"official",1,0,5074,1087,0.388184514021214,"little"
"officious",1,0,5074,1087,0.388184514021214,"little"
"oh-so-ordinary",1,0,5074,1087,0.388184514021214,"little"
"ongoing",1,0,5074,1087,0.388184514021214,"little"
"oopsy",1,0,5074,1087,0.388184514021214,"little"
"outgoing",1,0,5074,1087,0.388184514021214,"little"
"outspoken",1,0,5074,1087,0.388184514021214,"little"
"over-furnished",1,0,5074,1087,0.388184514021214,"little"
"over-imaginative",1,0,5074,1087,0.388184514021214,"little"
"overcrowded",1,0,5074,1087,0.388184514021214,"little"
"override",1,0,5074,1087,0.388184514021214,"little"
"packed",1,0,5074,1087,0.388184514021214,"little"
"pained",1,0,5074,1087,0.388184514021214,"little"
"painful",1,0,5074,1087,0.388184514021214,"little"
"pallid",1,0,5074,1087,0.388184514021214,"little"
"paltry",1,0,5074,1087,0.388184514021214,"little"
"pampered",1,0,5074,1087,0.388184514021214,"little"
"paranoid",1,0,5074,1087,0.388184514021214,"little"
"part-time",1,0,5074,1087,0.388184514021214,"little"
"pass",1,0,5074,1087,0.388184514021214,"little"
"passionate",1,0,5074,1087,0.388184514021214,"little"
"patronizing",1,0,5074,1087,0.388184514021214,"little"
"pay",1,0,5074,1087,0.388184514021214,"little"
"peaky",1,0,5074,1087,0.388184514021214,"little"
"peggy",1,0,5074,1087,0.388184514021214,"little"
"pernicious",1,0,5074,1087,0.388184514021214,"little"
"perverse",1,0,5074,1087,0.388184514021214,"little"
"pettifogging",1,0,5074,1087,0.388184514021214,"little"
"philosophical",1,0,5074,1087,0.388184514021214,"little"
"picture-perfect",1,0,5074,1087,0.388184514021214,"little"
"piddley",1,0,5074,1087,0.388184514021214,"little"
"pink",1,0,5074,1087,0.388184514021214,"little"
"pitiful",1,0,5074,1087,0.388184514021214,"little"
"pixieish",1,0,5074,1087,0.388184514021214,"little"
"placatory",1,0,5074,1087,0.388184514021214,"little"
"plaintive",1,0,5074,1087,0.388184514021214,"little"
"pleading",1,0,5074,1087,0.388184514021214,"little"
"pleased",1,0,5074,1087,0.388184514021214,"little"
"pleated",1,0,5074,1087,0.388184514021214,"little"
"podgy",1,0,5074,1087,0.388184514021214,"little"
"pokey",1,0,5074,1087,0.388184514021214,"little"
"porky",1,0,5074,1087,0.388184514021214,"little"
"potent",1,0,5074,1087,0.388184514021214,"little"
"pouting",1,0,5074,1087,0.388184514021214,"little"
"poverty-stricken",1,0,5074,1087,0.388184514021214,"little"
"powerful",1,0,5074,1087,0.388184514021214,"little"
"practical",1,0,5074,1087,0.388184514021214,"little"
"practised",1,0,5074,1087,0.388184514021214,"little"
"prancing",1,0,5074,1087,0.388184514021214,"little"
"precarious",1,0,5074,1087,0.388184514021214,"little"
"precocious",1,0,5074,1087,0.388184514021214,"little"
"predictable",1,0,5074,1087,0.388184514021214,"little"
"preparatory",1,0,5074,1087,0.388184514021214,"little"
"preserve",1,0,5074,1087,0.388184514021214,"little"
"primitive",1,0,5074,1087,0.388184514021214,"little"
"prissy",1,0,5074,1087,0.388184514021214,"little"
"profitable",1,0,5074,1087,0.388184514021214,"little"
"promiscuous",1,0,5074,1087,0.388184514021214,"little"
"promising",1,0,5074,1087,0.388184514021214,"little"
"prosperous",1,0,5074,1087,0.388184514021214,"little"
"prurient",1,0,5074,1087,0.388184514021214,"little"
"psuedo-macho",1,0,5074,1087,0.388184514021214,"little"
"pudding-faced",1,0,5074,1087,0.388184514021214,"little"
"pudgy",1,0,5074,1087,0.388184514021214,"little"
"puky",1,0,5074,1087,0.388184514021214,"little"
"pungent",1,0,5074,1087,0.388184514021214,"little"
"querulous",1,0,5074,1087,0.388184514021214,"little"
"quick-witted",1,0,5074,1087,0.388184514021214,"little"
"quirky",1,0,5074,1087,0.388184514021214,"little"
"quizzical",1,0,5074,1087,0.388184514021214,"little"
"racy",1,0,5074,1087,0.388184514021214,"little"
"rampant",1,0,5074,1087,0.388184514021214,"little"
"random",1,0,5074,1087,0.388184514021214,"little"
"rare",1,0,5074,1087,0.388184514021214,"little"
"ratty",1,0,5074,1087,0.388184514021214,"little"
"ravenous",1,0,5074,1087,0.388184514021214,"little"
"ravish",1,0,5074,1087,0.388184514021214,"little"
"ravishing",1,0,5074,1087,0.388184514021214,"little"
"raw",1,0,5074,1087,0.388184514021214,"little"
"rebuilt",1,0,5074,1087,0.388184514021214,"little"
"red-faced",1,0,5074,1087,0.388184514021214,"little"
"red-haired",1,0,5074,1087,0.388184514021214,"little"
"reedy",1,0,5074,1087,0.388184514021214,"little"
"reeking",1,0,5074,1087,0.388184514021214,"little"
"reflect",1,0,5074,1087,0.388184514021214,"little"
"registered",1,0,5074,1087,0.388184514021214,"little"
"reliable",1,0,5074,1087,0.388184514021214,"little"
"repressed",1,0,5074,1087,0.388184514021214,"little"
"require",1,0,5074,1087,0.388184514021214,"little"
"required",1,0,5074,1087,0.388184514021214,"little"
"resilient",1,0,5074,1087,0.388184514021214,"little"
"resonant",1,0,5074,1087,0.388184514021214,"little"
"respectable",1,0,5074,1087,0.388184514021214,"little"
"resplendent",1,0,5074,1087,0.388184514021214,"little"
"restless",1,0,5074,1087,0.388184514021214,"little"
"revealing",1,0,5074,1087,0.388184514021214,"little"
"revvy",1,0,5074,1087,0.388184514021214,"little"
"rhythmical",1,0,5074,1087,0.388184514021214,"little"
"ripe",1,0,5074,1087,0.388184514021214,"little"
"roguish",1,0,5074,1087,0.388184514021214,"little"
"rosy",1,0,5074,1087,0.388184514021214,"little"
"rosy-cheeked",1,0,5074,1087,0.388184514021214,"little"
"rough",1,0,5074,1087,0.388184514021214,"little"
"round-faced",1,0,5074,1087,0.388184514021214,"little"
"roving",1,0,5074,1087,0.388184514021214,"little"
"rubbishy",1,0,5074,1087,0.388184514021214,"little"
"ruddy-cheeked",1,0,5074,1087,0.388184514021214,"little"
"rude",1,0,5074,1087,0.388184514021214,"little"
"sad-eyed",1,0,5074,1087,0.388184514021214,"little"
"salivate",1,0,5074,1087,0.388184514021214,"little"
"sandy",1,0,5074,1087,0.388184514021214,"little"
"sarcastic",1,0,5074,1087,0.388184514021214,"little"
"sarky",1,0,5074,1087,0.388184514021214,"little"
"satisfied",1,0,5074,1087,0.388184514021214,"little"
"scared",1,0,5074,1087,0.388184514021214,"little"
"scheming",1,0,5074,1087,0.388184514021214,"little"
"school-leaver",1,0,5074,1087,0.388184514021214,"little"
"scornful",1,0,5074,1087,0.388184514021214,"little"
"scratched",1,0,5074,1087,0.388184514021214,"little"
"scratchy",1,0,5074,1087,0.388184514021214,"little"
"screwed-up",1,0,5074,1087,0.388184514021214,"little"
"second-rate",1,0,5074,1087,0.388184514021214,"little"
"secretive",1,0,5074,1087,0.388184514021214,"little"
"secure",1,0,5074,1087,0.388184514021214,"little"
"select",1,0,5074,1087,0.388184514021214,"little"
"self-centred",1,0,5074,1087,0.388184514021214,"little"
"self-effacing",1,0,5074,1087,0.388184514021214,"little"
"self-electing",1,0,5074,1087,0.388184514021214,"little"
"self-mocking",1,0,5074,1087,0.388184514021214,"little"
"self-regarding",1,0,5074,1087,0.388184514021214,"little"
"self-righteous",1,0,5074,1087,0.388184514021214,"little"
"self-satisfied",1,0,5074,1087,0.388184514021214,"little"
"self-sufficient",1,0,5074,1087,0.388184514021214,"little"
"sensational",1,0,5074,1087,0.388184514021214,"little"
"servile",1,0,5074,1087,0.388184514021214,"little"
"set",1,0,5074,1087,0.388184514021214,"little"
"shaggy",1,0,5074,1087,0.388184514021214,"little"
"shallow",1,0,5074,1087,0.388184514021214,"little"
"sharp-looking",1,0,5074,1087,0.388184514021214,"little"
"shaven-headed",1,0,5074,1087,0.388184514021214,"little"
"shaving",1,0,5074,1087,0.388184514021214,"little"
"sheepish",1,0,5074,1087,0.388184514021214,"little"
"shell-like",1,0,5074,1087,0.388184514021214,"little"
"sheltered",1,0,5074,1087,0.388184514021214,"little"
"shifty",1,0,5074,1087,0.388184514021214,"little"
"shifty-eyed",1,0,5074,1087,0.388184514021214,"little"
"shivering",1,0,5074,1087,0.388184514021214,"little"
"short-arsed",1,0,5074,1087,0.388184514021214,"little"
"shuddery",1,0,5074,1087,0.388184514021214,"little"
"sick",1,0,5074,1087,0.388184514021214,"little"
"sick-looking",1,0,5074,1087,0.388184514021214,"little"
"silent",1,0,5074,1087,0.388184514021214,"little"
"silvery",1,0,5074,1087,0.388184514021214,"little"
"skimpy",1,0,5074,1087,0.388184514021214,"little"
"slate-roofed",1,0,5074,1087,0.388184514021214,"little"
"sleazy",1,0,5074,1087,0.388184514021214,"little"
"sleek",1,0,5074,1087,0.388184514021214,"little"
"slight",1,0,5074,1087,0.388184514021214,"little"
"slimy",1,0,5074,1087,0.388184514021214,"little"
"slivery",1,0,5074,1087,0.388184514021214,"little"
"slow-moving",1,0,5074,1087,0.388184514021214,"little"
"slutty",1,0,5074,1087,0.388184514021214,"little"
"small-time",1,0,5074,1087,0.388184514021214,"little"
"smoke",1,0,5074,1087,0.388184514021214,"little"
"smoke-filled",1,0,5074,1087,0.388184514021214,"little"
"smooth-skinned",1,0,5074,1087,0.388184514021214,"little"
"smudgy",1,0,5074,1087,0.388184514021214,"little"
"snaky",1,0,5074,1087,0.388184514021214,"little"
"snappy",1,0,5074,1087,0.388184514021214,"little"
"sneaky",1,0,5074,1087,0.388184514021214,"little"
"snide",1,0,5074,1087,0.388184514021214,"little"
"snidey",1,0,5074,1087,0.388184514021214,"little"
"snobbish",1,0,5074,1087,0.388184514021214,"little"
"snort",1,0,5074,1087,0.388184514021214,"little"
"snotty",1,0,5074,1087,0.388184514021214,"little"
"snotty-nosed",1,0,5074,1087,0.388184514021214,"little"
"soon-to-be-flooded",1,0,5074,1087,0.388184514021214,"little"
"soulless",1,0,5074,1087,0.388184514021214,"little"
"spanish",1,0,5074,1087,0.388184514021214,"little"
"sparkling",1,0,5074,1087,0.388184514021214,"little"
"spasmodic",1,0,5074,1087,0.388184514021214,"little"
"spectacular",1,0,5074,1087,0.388184514021214,"little"
"speedy",1,0,5074,1087,0.388184514021214,"little"
"spiky",1,0,5074,1087,0.388184514021214,"little"
"spindly",1,0,5074,1087,0.388184514021214,"little"
"spineless",1,0,5074,1087,0.388184514021214,"little"
"spiteful",1,0,5074,1087,0.388184514021214,"little"
"spoiled",1,0,5074,1087,0.388184514021214,"little"
"spooky",1,0,5074,1087,0.388184514021214,"little"
"spotty",1,0,5074,1087,0.388184514021214,"little"
"spruce",1,0,5074,1087,0.388184514021214,"little"
"square",1,0,5074,1087,0.388184514021214,"little"
"squashed",1,0,5074,1087,0.388184514021214,"little"
"standard",1,0,5074,1087,0.388184514021214,"little"
"starving",1,0,5074,1087,0.388184514021214,"little"
"steady",1,0,5074,1087,0.388184514021214,"little"
"steely",1,0,5074,1087,0.388184514021214,"little"
"stiff-legged",1,0,5074,1087,0.388184514021214,"little"
"still-bleeding",1,0,5074,1087,0.388184514021214,"little"
"stinking",1,0,5074,1087,0.388184514021214,"little"
"stir",1,0,5074,1087,0.388184514021214,"little"
"stony",1,0,5074,1087,0.388184514021214,"little"
"stormy",1,0,5074,1087,0.388184514021214,"little"
"strained",1,0,5074,1087,0.388184514021214,"little"
"stranded",1,0,5074,1087,0.388184514021214,"little"
"stray",1,0,5074,1087,0.388184514021214,"little"
"striking",1,0,5074,1087,0.388184514021214,"little"
"strong",1,0,5074,1087,0.388184514021214,"little"
"strong-minded",1,0,5074,1087,0.388184514021214,"little"
"stroppy",1,0,5074,1087,0.388184514021214,"little"
"struggle",1,0,5074,1087,0.388184514021214,"little"
"strutting",1,0,5074,1087,0.388184514021214,"little"
"stubby",1,0,5074,1087,0.388184514021214,"little"
"stunning",1,0,5074,1087,0.388184514021214,"little"
"stylish",1,0,5074,1087,0.388184514021214,"little"
"suave",1,0,5074,1087,0.388184514021214,"little"
"sulky",1,0,5074,1087,0.388184514021214,"little"
"sullen",1,0,5074,1087,0.388184514021214,"little"
"sultry",1,0,5074,1087,0.388184514021214,"little"
"superior",1,0,5074,1087,0.388184514021214,"little"
"supple",1,0,5074,1087,0.388184514021214,"little"
"suppressed",1,0,5074,1087,0.388184514021214,"little"
"sweaty",1,0,5074,1087,0.388184514021214,"little"
"sweet-faced",1,0,5074,1087,0.388184514021214,"little"
"tactful",1,0,5074,1087,0.388184514021214,"little"
"tall",1,0,5074,1087,0.388184514021214,"little"
"tantalising",1,0,5074,1087,0.388184514021214,"little"
"tantalize",1,0,5074,1087,0.388184514021214,"little"
"tarty",1,0,5074,1087,0.388184514021214,"little"
"tawdry",1,0,5074,1087,0.388184514021214,"little"
"tear-jerker",1,0,5074,1087,0.388184514021214,"little"
"tease",1,0,5074,1087,0.388184514021214,"little"
"teensy",1,0,5074,1087,0.388184514021214,"little"
"teeny",1,0,5074,1087,0.388184514021214,"little"
"tenuous",1,0,5074,1087,0.388184514021214,"little"
"tepid",1,0,5074,1087,0.388184514021214,"little"
"terse",1,0,5074,1087,0.388184514021214,"little"
"th'scratty",1,0,5074,1087,0.388184514021214,"little"
"thick",1,0,5074,1087,0.388184514021214,"little"
"thorny",1,0,5074,1087,0.388184514021214,"little"
"thoughtless",1,0,5074,1087,0.388184514021214,"little"
"three-year-old",1,0,5074,1087,0.388184514021214,"little"
"thrifty",1,0,5074,1087,0.388184514021214,"little"
"tinkling",1,0,5074,1087,0.388184514021214,"little"
"titillate",1,0,5074,1087,0.388184514021214,"little"
"total",1,0,5074,1087,0.388184514021214,"little"
"tough-talking",1,0,5074,1087,0.388184514021214,"little"
"tousle-headed",1,0,5074,1087,0.388184514021214,"little"
"traitorous",1,0,5074,1087,0.388184514021214,"little"
"tranquil",1,0,5074,1087,0.388184514021214,"little"
"tricksy",1,0,5074,1087,0.388184514021214,"little"
"trifling",1,0,5074,1087,0.388184514021214,"little"
"tub-thumping",1,0,5074,1087,0.388184514021214,"little"
"tufty",1,0,5074,1087,0.388184514021214,"little"
"turkish",1,0,5074,1087,0.388184514021214,"little"
"twist",1,0,5074,1087,0.388184514021214,"little"
"twisting",1,0,5074,1087,0.388184514021214,"little"
"twisty",1,0,5074,1087,0.388184514021214,"little"
"twitching",1,0,5074,1087,0.388184514021214,"little"
"two-faced",1,0,5074,1087,0.388184514021214,"little"
"two-timing",1,0,5074,1087,0.388184514021214,"little"
"unappetize",1,0,5074,1087,0.388184514021214,"little"
"unattractive",1,0,5074,1087,0.388184514021214,"little"
"uncaring",1,0,5074,1087,0.388184514021214,"little"
"unchic",1,0,5074,1087,0.388184514021214,"little"
